,X,created_at,full_text,likes_count,mentioning_users.0,mentioning_users.1,mentioning_users.2,mentioning_users.3,mentioning_users.4,mentioning_users.5,mentioning_users.6,mentioning_users.7,mentioning_users.8,mentioning_users.9,mentioning_users.10,mentioning_users.11,mentioning_users.12,mentioning_users.13,mentioning_users.14,mentioning_users.15,played_count,quotes_count,replies_count,replying_to.0,replying_to.1,replying_to.2,replying_to.3,replying_to.4,replying_to.5,replying_to.6,replying_to.7,replying_to.8,replying_to.9,replying_to.10,replying_to.11,replying_to.12,replying_to.13,replying_to.14,replying_to.15,replying_to.16,replying_to.17,replying_to.18,replying_to.19,replying_to.20,replying_to.21,replying_to.22,replying_to.23,replying_to.24,replying_to.25,replying_to.26,replying_to.27,replying_to.28,replying_to.29,replying_to.30,replying_to.31,replying_to.32,replying_to.33,replying_to.34,replying_to.35,replying_to.36,replying_to.37,replying_to.38,replying_to.39,replying_to.40,replying_to.41,replying_to.42,replying_to.43,replying_to.44,replying_to.45,replying_to.46,replying_to.47,retweeted_by,retweets_count,tweet_hashtags.0,tweet_hashtags.1,tweet_hashtags.2,tweet_hashtags.3,tweet_hashtags.4,tweet_hashtags.5,tweet_hashtags.6,tweet_hashtags.7,tweet_hashtags.8,tweet_hashtags.9,tweet_hashtags.10,tweet_hashtags.11,tweet_hashtags.12,tweet_hashtags.13,tweet_hashtags.14,tweet_hashtags.15,tweet_hashtags.16,tweet_hashtags.17,tweet_hashtags.18,tweet_hashtags.19,tweet_hashtags.20,tweet_hashtags.21,tweet_hashtags.22,tweet_hashtags.23,tweet_id,tweet_links.0,tweet_links.1,tweet_links.2,tweet_links.3,url,user_is_verified,user_name,language,engagement,char_count,word_count,tokens,doc_prep,doc_prep_nostop,lemmatize
91,233,Wed Apr 26 09:57:00 +00:00 2023,"#EducationNationale outil politique de propagande et de formatage de nos enfants.""Sujet plus que jamais d'actualitÈ avec la dÈtermination des hostilitÈs de #Macron et de ses mercenaires.""Pour le cas ou le #Gardasil ne suffirait pas ‡ ses ambitions dolosives.",0,,,,,,,,,,,,,,,,,0,0,0,6f39fe93,50e3a18a,6c80ee96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,#EducationNationale,#Macron,#Gardasil,,,,,,,,,,,,,,,,,,,,,,1.6511634645413926e+18,,,,,https://twitter.com/ThCastioni/status/1651163464541392897,False,54789adb,fr,1,258,38,"['#', 'EducationNationale', 'outil', 'politique', 'de', 'propagande', 'et', 'de', 'formatage', 'de', 'nos', 'enfants', '.', '``', 'Sujet', 'plus', 'que', 'jamais', ""d'actualitÈ"", 'avec', 'la', 'dÈtermination', 'des', 'hostilitÈs', 'de', '#', 'Macron', 'et', 'de', 'ses', 'mercenaires', '.', '``', 'Pour', 'le', 'cas', 'ou', 'le', '#', 'Gardasil', 'ne', 'suffirait', 'pas', '‡', 'ses', 'ambitions', 'dolosives', '.']","['educationnationale', 'outil', 'politique', 'propagande', 'formatage', 'nos', 'enfants', 'sujet', 'plus', 'que', 'jamais', 'avec', 'dètermination', 'des', 'hostilitès', 'macron', 'ses', 'mercenaires', 'pour', 'cas', 'gardasil', 'suffirait', 'pas', 'ses', 'ambitions', 'dolosives']","['educationnationale', 'outil', 'politique', 'propagande', 'formatage', 'enfants', 'sujet', 'plus', 'jamais', 'dètermination', 'hostilitès', 'macron', 'mercenaires', 'cas', 'gardasil', 'suffirait', 'ambitions', 'dolosives']","['educationnational', 'outil', 'politique', 'propagand', 'formatage', 'enfant', 'sujet', 'plus', 'jamais', 'dètermination', 'hostilitè', 'macron', 'mercenaire', 'cas', 'gardasil', 'suffire', 'ambition', 'dolosif']"
92,235,Thu Apr 06 09:57:00 +00:00 2023,#impact de #Vaccin #Gardasil sur les verrues keatonrosiere.com/impact-de-Ö,2,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,#impact,#Vaccin,#Gardasil,,,,,,,,,,,,,,,,,,,,,,1.64391575663829e+18,https://keatonrosiere.com/impact-de-vaccin-gardasil-sur-les-verrues/,,,,https://twitter.com/AffoudaJocelyne/status/1643915756638289920,False,41195e38,fr,3,74,8,"['#', 'impact', 'de', '#', 'Vaccin', '#', 'Gardasil', 'sur', 'les', 'verrues', 'keatonrosiere.com/impact-de-Ö']","['impact', 'vaccin', 'gardasil', 'sur', 'les', 'verrues']","['impact', 'vaccin', 'gardasil', 'verrues']","['impact', 'vaccin', 'gardasil', 'verrue']"
93,239,Thu Apr 06 06:56:00 +00:00 2023,"Le cardiologue d'origine indienne basÈe au Royaume-Uni Asseem Malhotra met en Garde contre le... ""11 vaccins obligatoires pour les nourrissons Effets secondaires causÈs par les adjuvants Pas de mise en garde""#Gardasil cause de DÈcËs et effets secondaires graves tjs injectÈs",0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,,1.6438701732149617e+18,,,,,https://twitter.com/72andree72/status/1643870173214961664,False,87d7af5f,fr,0,274,40,"['Le', 'cardiologue', ""d'origine"", 'indienne', 'basÈe', 'au', 'Royaume-Uni', 'Asseem', 'Malhotra', 'met', 'en', 'Garde', 'contre', 'le', '...', '``', '11', 'vaccins', 'obligatoires', 'pour', 'les', 'nourrissons', 'Effets', 'secondaires', 'causÈs', 'par', 'les', 'adjuvants', 'Pas', 'de', 'mise', 'en', 'garde', ""''"", '#', 'Gardasil', 'cause', 'de', 'DÈcËs', 'et', 'effets', 'secondaires', 'graves', 'tjs', 'injectÈs']","['cardiologue', 'indienne', 'basèe', 'asseem', 'malhotra', 'met', 'garde', 'contre', 'vaccins', 'obligatoires', 'pour', 'les', 'nourrissons', 'effets', 'secondaires', 'causès', 'par', 'les', 'adjuvants', 'pas', 'mise', 'garde', 'gardasil', 'cause', 'dècës', 'effets', 'secondaires', 'graves', 'tjs', 'injectès']","['cardiologue', 'indienne', 'basèe', 'asseem', 'malhotra', 'met', 'garde', 'contre', 'vaccins', 'obligatoires', 'nourrissons', 'effets', 'secondaires', 'causès', 'adjuvants', 'mise', 'garde', 'gardasil', 'cause', 'dècës', 'effets', 'secondaires', 'graves', 'tjs', 'injectès']","['cardiologu', 'indien', 'basèe', 'asseem', 'malhotra', 'mettre', 'garde', 'contre', 'vaccin', 'obligatoire', 'nourrisson', 'effet', 'secondaire', 'causès', 'adjuvant', 'mise', 'garde', 'gardasil', 'cause', 'dècë', 'effet', 'secondaire', 'grave', 'tjs', 'injectè']"
94,243,Sat Mar 25 12:09:00 +00:00 2023,Le #gardasil est il un ´†vaccin†ª ‡ arn?,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#gardasil,,,,,,,,,,,,,,,,,,,,,,,,1.6396004417123407e+18,,,,,https://twitter.com/salsadany57/status/1639600441712340992,False,77dc7e9a,fr,0,40,8,"['Le', '#', 'gardasil', 'est', 'il', 'un', '´†vaccin†ª', '‡', 'arn', '?']","['gardasil', 'est', 'arn']","['gardasil', 'arn']","['gardasil', 'arn']"
95,244,Sat Mar 25 11:35:00 +00:00 2023,Et sinon la promotion des vaccins expÈrimentaux on en est o˘ ?? #gardasil #CovidVaccines,0,,,,,,,,,,,,,,,,,0,0,0,cc22b559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#gardasil,#CovidVaccines,,,,,,,,,,,,,,,,,,,,,,,1.639591921965228e+18,,,,,https://twitter.com/Kikk40298250/status/1639591921965228032,False,f15144fb,fr,0,88,14,"['Et', 'sinon', 'la', 'promotion', 'des', 'vaccins', 'expÈrimentaux', 'on', 'en', 'est', 'o˘', '?', '?', '#', 'gardasil', '#', 'CovidVaccines']","['sinon', 'promotion', 'des', 'vaccins', 'expèrimentaux', 'est', 'gardasil', 'covidvaccines']","['sinon', 'promotion', 'vaccins', 'expèrimentaux', 'gardasil', 'covidvaccines']","['sinon', 'promotion', 'vaccin', 'expèrimentau', 'gardasil', 'covidvaccine']"
96,245,Sun Apr 16 12:01:00 +00:00 2023,"La mafia sarkozyste qui accourt au secours de la droite macroniste... #LR """"Est-ce qu'un jour Bertrand va apporter une explication sur le fait qu'il a dÈcidÈ seul, sans attendre l'avis de l'HAS et CTV, du remboursement du #Gardasil par la SS, quand il Ètait ministre de la SantÈ ?",7,,,,,,,,,,,,,,,,,0,1,2,8c10d66a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,#LR,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,1.6475708686152335e+18,,,,,https://twitter.com/VRwatchingU/status/1647570868615233536,False,75df722e,fr,13,280,49,"['La', 'mafia', 'sarkozyste', 'qui', 'accourt', 'au', 'secours', 'de', 'la', 'droite', 'macroniste', '...', '#', 'LR', '``', ""''"", 'Est-ce', ""qu'un"", 'jour', 'Bertrand', 'va', 'apporter', 'une', 'explication', 'sur', 'le', 'fait', ""qu'il"", 'a', 'dÈcidÈ', 'seul', ',', 'sans', 'attendre', ""l'avis"", 'de', ""l'HAS"", 'et', 'CTV', ',', 'du', 'remboursement', 'du', '#', 'Gardasil', 'par', 'la', 'SS', ',', 'quand', 'il', 'Ètait', 'ministre', 'de', 'la', 'SantÈ', '?']","['mafia', 'sarkozyste', 'qui', 'accourt', 'secours', 'droite', 'macroniste', 'jour', 'bertrand', 'apporter', 'une', 'explication', 'sur', 'fait', 'dècidè', 'seul', 'sans', 'attendre', 'ctv', 'remboursement', 'gardasil', 'par', 'quand', 'ètait', 'ministre', 'santè']","['mafia', 'sarkozyste', 'accourt', 'secours', 'droite', 'macroniste', 'jour', 'bertrand', 'apporter', 'explication', 'fait', 'dècidè', 'seul', 'sans', 'attendre', 'ctv', 'remboursement', 'gardasil', 'quand', 'ètait', 'ministre', 'santè']","['mafia', 'sarkozyst', 'accourt', 'secours', 'droite', 'macronist', 'jour', 'bertrand', 'apporter', 'explication', 'faire', 'dècidè', 'seul', 'sans', 'attendre', 'ctv', 'remboursement', 'gardasil', 'quand', 'èter', 'ministre', 'santè']"
97,247,Sat Mar 25 09:17:00 +00:00 2023,"Inutiles, inefficaces, voire dangereux. ""Les #vaccins anti #HPV : une nouvelle offensive politico-industrielle dÈnuÈe de fondement scientifiquepar ?@MdeLorgeril? ?@LMucchielli? ""#papillomavirus #Gardasil  qg.media/blog/laurent-mucchiÖ",0,26b5cb56,32f667c9,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#vaccins,#HPV,#papillomavirus,#Gardasil,,,,,,,,,,,,,,,,,,,,,1.639557095606612e+18,https://qg.media/blog/laurent-mucchielli/papillomavirus-une-nouvelle-offensive-politico-industrielle-denuee-de-fondement-scientifique-entretien-avec-le-docteur-michel-de-lorgeril/,,,,https://twitter.com/AlixJouan/status/1639557095606611969,False,f9022316,fr,0,234,22,"['Inutiles', ',', 'inefficaces', ',', 'voire', 'dangereux', '.', '``', 'Les', '#', 'vaccins', 'anti', '#', 'HPV', ':', 'une', 'nouvelle', 'offensive', 'politico-industrielle', 'dÈnuÈe', 'de', 'fondement', 'scientifiquepar', '?', '@', 'MdeLorgeril', '?', '?', '@', 'LMucchielli', '?', '``', '#', 'papillomavirus', '#', 'Gardasil', 'qg.media/blog/laurent-mucchiÖ']","['inutiles', 'inefficaces', 'voire', 'dangereux', 'les', 'vaccins', 'anti', 'hpv', 'une', 'nouvelle', 'offensive', 'dènuèe', 'fondement', 'scientifiquepar', 'mdelorgeril', 'lmucchielli', 'papillomavirus', 'gardasil']","['inutiles', 'inefficaces', 'voire', 'dangereux', 'vaccins', 'anti', 'hpv', 'nouvelle', 'offensive', 'dènuèe', 'fondement', 'scientifiquepar', 'mdelorgeril', 'lmucchielli', 'papillomavirus', 'gardasil']","['inutile', 'inefficace', 'voire', 'dangereu', 'vaccin', 'anti', 'hpv', 'nouveau', 'offensif', 'dènuèe', 'fondemer', 'scientifiquepar', 'mdelorgeril', 'lmucchielli', 'papillomavirus', 'gardasil']"
98,260,Thu Mar 23 15:09:00 +00:00 2023,"Les guignols avaient une sacrÈ avance sur le monde d'aujourd'hui""Vaccinez vous ??#gardasil ""#VaccineSideEffects",5,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,#gardasil,#VaccineSideEffects,,,,,,,,,,,,,,,,,,,,,,,1.6389208278852892e+18,,,,,https://twitter.com/assosanspass/status/1638920827885289472,False,aa525661,fr,7,111,13,"['Les', 'guignols', 'avaient', 'une', 'sacrÈ', 'avance', 'sur', 'le', 'monde', ""d'aujourd'hui"", ""''"", 'Vaccinez', 'vous', '?', '?', '#', 'gardasil', '``', '#', 'VaccineSideEffects']","['les', 'guignols', 'avaient', 'une', 'sacrè', 'avance', 'sur', 'monde', 'vaccinez', 'vous', 'gardasil', 'vaccinesideeffects']","['guignols', 'sacrè', 'avance', 'monde', 'vaccinez', 'gardasil', 'vaccinesideeffects']","['guignol', 'sacrè', 'avance', 'monde', 'vaccinez', 'gardasil', 'vaccinesideeffect']"
99,261,Tue Mar 21 19:30:00 +00:00 2023,"Les 11 vaccins obligatoires pour les nourrissons causent de graves effets secondaires graves provoquÈs par les adjuvants""#Gardasil provoque des dÈcËs et effets secondaires graves""ArrÍt immÈdiat de Toutes ces injections",2,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,,1.6382618457850184e+18,,,,,https://twitter.com/72andree72/status/1638261845785018368,False,87d7af5f,fr,2,218,29,"['Les', '11', 'vaccins', 'obligatoires', 'pour', 'les', 'nourrissons', 'causent', 'de', 'graves', 'effets', 'secondaires', 'graves', 'provoquÈs', 'par', 'les', 'adjuvants', ""''"", '#', 'Gardasil', 'provoque', 'des', 'dÈcËs', 'et', 'effets', 'secondaires', 'graves', ""''"", 'ArrÍt', 'immÈdiat', 'de', 'Toutes', 'ces', 'injections']","['les', 'vaccins', 'obligatoires', 'pour', 'les', 'nourrissons', 'causent', 'graves', 'effets', 'secondaires', 'graves', 'provoquès', 'par', 'les', 'adjuvants', 'gardasil', 'provoque', 'des', 'dècës', 'effets', 'secondaires', 'graves', 'arrít', 'immèdiat', 'toutes', 'ces', 'injections']","['vaccins', 'obligatoires', 'nourrissons', 'causent', 'graves', 'effets', 'secondaires', 'graves', 'provoquès', 'adjuvants', 'gardasil', 'provoque', 'dècës', 'effets', 'secondaires', 'graves', 'arrít', 'immèdiat', 'toutes', 'injections']","['vaccin', 'obligatoire', 'nourrisson', 'causer', 'grave', 'effet', 'secondaire', 'grave', 'provoquès', 'adjuvant', 'gardasil', 'provoqu', 'dècë', 'effet', 'secondaire', 'grave', 'arrít', 'immèdiat', 'tout', 'injection']"
100,262,Tue Mar 21 17:54:00 +00:00 2023,"Rappel : loi AgnËs Buzyn""11 vaccins obligatoires pour les nourrissons Ils provoquent des effets secondaires graves causÈs par les adjuvants""#Gardasil provoque des dÈcËs et effets secondaires graves Certains pays ArrÍt immÈdiat de cette injection",1,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,,1.6382376548262502e+18,,,,,https://twitter.com/72andree72/status/1638237654826250261,False,87d7af5f,fr,3,245,34,"['Rappel', ':', 'loi', 'AgnËs', 'Buzyn', ""''"", '11', 'vaccins', 'obligatoires', 'pour', 'les', 'nourrissons', 'Ils', 'provoquent', 'des', 'effets', 'secondaires', 'graves', 'causÈs', 'par', 'les', 'adjuvants', ""''"", '#', 'Gardasil', 'provoque', 'des', 'dÈcËs', 'et', 'effets', 'secondaires', 'graves', 'Certains', 'pays', 'ArrÍt', 'immÈdiat', 'de', 'cette', 'injection']","['rappel', 'loi', 'agnës', 'buzyn', 'vaccins', 'obligatoires', 'pour', 'les', 'nourrissons', 'ils', 'provoquent', 'des', 'effets', 'secondaires', 'graves', 'causès', 'par', 'les', 'adjuvants', 'gardasil', 'provoque', 'des', 'dècës', 'effets', 'secondaires', 'graves', 'certains', 'pays', 'arrít', 'immèdiat', 'cette', 'injection']","['rappel', 'loi', 'agnës', 'buzyn', 'vaccins', 'obligatoires', 'nourrissons', 'provoquent', 'effets', 'secondaires', 'graves', 'causès', 'adjuvants', 'gardasil', 'provoque', 'dècës', 'effets', 'secondaires', 'graves', 'certains', 'pays', 'arrít', 'immèdiat', 'cette', 'injection']","['rappel', 'loi', 'agnës', 'buzyn', 'vaccin', 'obligatoire', 'nourrisson', 'provoquer', 'effet', 'secondaire', 'grave', 'causès', 'adjuvant', 'gardasil', 'provoqu', 'dècë', 'effet', 'secondaire', 'grave', 'certain', 'pays', 'arrít', 'immèdiat', 'ce', 'injection']"
101,263,Tue Mar 21 09:51:00 +00:00 2023,"Obligation vaccinale ‡ abolir pour :""Les 11 vaccins obligatoires pour les nourrissons (Loi AgnËs Buzyn) provoquent des effets secondaires graves causÈs par les adjuvants""#Gardasil provoque des dÈcËs et effets secondaires graves Certains pays l'ont arrÍtÈ immÈdiatement",0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,,1.6381160487664845e+18,,,,,https://twitter.com/72andree72/status/1638116048766484481,False,87d7af5f,fr,1,268,36,"['Obligation', 'vaccinale', '‡', 'abolir', 'pour', ':', ""''"", 'Les', '11', 'vaccins', 'obligatoires', 'pour', 'les', 'nourrissons', '(', 'Loi', 'AgnËs', 'Buzyn', ')', 'provoquent', 'des', 'effets', 'secondaires', 'graves', 'causÈs', 'par', 'les', 'adjuvants', ""''"", '#', 'Gardasil', 'provoque', 'des', 'dÈcËs', 'et', 'effets', 'secondaires', 'graves', 'Certains', 'pays', ""l'ont"", 'arrÍtÈ', 'immÈdiatement']","['obligation', 'vaccinale', 'abolir', 'pour', 'les', 'vaccins', 'obligatoires', 'pour', 'les', 'nourrissons', 'loi', 'agnës', 'buzyn', 'provoquent', 'des', 'effets', 'secondaires', 'graves', 'causès', 'par', 'les', 'adjuvants', 'gardasil', 'provoque', 'des', 'dècës', 'effets', 'secondaires', 'graves', 'certains', 'pays', 'arrítè', 'immèdiatement']","['obligation', 'vaccinale', 'abolir', 'vaccins', 'obligatoires', 'nourrissons', 'loi', 'agnës', 'buzyn', 'provoquent', 'effets', 'secondaires', 'graves', 'causès', 'adjuvants', 'gardasil', 'provoque', 'dècës', 'effets', 'secondaires', 'graves', 'certains', 'pays', 'arrítè', 'immèdiatement']","['obligation', 'vaccinal', 'abolir', 'vaccin', 'obligatoire', 'nourrisson', 'loi', 'agnës', 'buzyn', 'provoquer', 'effet', 'secondaire', 'grave', 'causès', 'adjuvant', 'gardasil', 'provoqu', 'dècë', 'effet', 'secondaire', 'grave', 'certain', 'pays', 'arrítè', 'immèdiatemer']"
102,271,Sat Jun 17 08:27:00 +00:00 2023,"@NicoleDelepine""""Vaccin #Gardasil = DANGER-1 CancÈrologue DÈnonce piped.video/N7jKp26YGDI  attention  risque d'obligation contradictoire avec l'effet paradoxal avec?? du taux de k chez les populations largement vaccinÈes et apparition plus rapide dans les annÈes qui suivent vaccin",3,930d0858,,,,,,,,,,,,,,,,0,0,0,fc8c6dc3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,,1.669985058134827e+18,https://piped.video/N7jKp26YGDI,,,,https://twitter.com/LiberteSagesse/status/1669985058134827010,False,725e654c,fr,5,281,34,"['@', 'NicoleDelepine', ""''"", ""''"", 'Vaccin', '#', 'Gardasil', '=', 'DANGER-1', 'CancÈrologue', 'DÈnonce', 'piped.video/N7jKp26YGDI', 'attention', 'risque', ""d'obligation"", 'contradictoire', 'avec', ""l'effet"", 'paradoxal', 'avec', '?', '?', 'du', 'taux', 'de', 'k', 'chez', 'les', 'populations', 'largement', 'vaccinÈes', 'et', 'apparition', 'plus', 'rapide', 'dans', 'les', 'annÈes', 'qui', 'suivent', 'vaccin']","['nicoledelepine', 'vaccin', 'gardasil', 'cancèrologue', 'dènonce', 'attention', 'risque', 'contradictoire', 'avec', 'paradoxal', 'avec', 'taux', 'chez', 'les', 'populations', 'largement', 'vaccinèes', 'apparition', 'plus', 'rapide', 'dans', 'les', 'annèes', 'qui', 'suivent', 'vaccin']","['nicoledelepine', 'vaccin', 'gardasil', 'cancèrologue', 'dènonce', 'attention', 'risque', 'contradictoire', 'paradoxal', 'taux', 'chez', 'populations', 'largement', 'vaccinèes', 'apparition', 'plus', 'rapide', 'annèes', 'suivent', 'vaccin']","['nicoledelepine', 'vaccin', 'gardasil', 'cancèrologue', 'dènonce', 'attention', 'risque', 'contradictoire', 'paradoxal', 'taux', 'chez', 'population', 'largement', 'vaccinèes', 'apparition', 'plus', 'rapide', 'annèe', 'suivre', 'vaccin']"
103,273,Wed Mar 15 10:49:00 +00:00 2023,"Mensonges et consÈquences de ces """"""""vaccinations"""""""" qui visent ‡ dÈtruire notre #immunitÈ afin de nous rendre dÈpendants d'une #mÈdecine ‡ vocation non plus de #soins mais de #contrÙle totalitaire. "" #gardasil (Article sourcÈ mais censurÈ fb, donc ‡ diffuser)""francesoir.fr/opinions-tribuÖ",2,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#immunitÈ,#mÈdecine,#soins,#contrÙle,#gardasil,,,,,,,,,,,,,,,,,,,,1.6359564072529428e+18,https://www.francesoir.fr/opinions-tribunes/ne-vaccinez-ni-filles-ni-garcons-par-gardasil-un-vaccin-dangereux-et-inefficace,,,,https://twitter.com/LeeBertest/status/1635956407252942849,False,4b605842,fr,2,291,39,"['Mensonges', 'et', 'consÈquences', 'de', 'ces', '``', ""''"", ""''"", ""''"", 'vaccinations', ""''"", ""''"", ""''"", ""''"", 'qui', 'visent', '‡', 'dÈtruire', 'notre', '#', 'immunitÈ', 'afin', 'de', 'nous', 'rendre', 'dÈpendants', ""d'une"", '#', 'mÈdecine', '‡', 'vocation', 'non', 'plus', 'de', '#', 'soins', 'mais', 'de', '#', 'contrÙle', 'totalitaire.', '``', '#', 'gardasil', '(', 'Article', 'sourcÈ', 'mais', 'censurÈ', 'fb', ',', 'donc', '‡', 'diffuser', ')', ""''"", 'francesoir.fr/opinions-tribuÖ']","['mensonges', 'consèquences', 'ces', 'vaccinations', 'qui', 'visent', 'dètruire', 'notre', 'immunitè', 'afin', 'nous', 'rendre', 'dèpendants', 'mèdecine', 'vocation', 'non', 'plus', 'soins', 'mais', 'contrùle', 'gardasil', 'article', 'sourcè', 'mais', 'censurè', 'donc', 'diffuser']","['mensonges', 'consèquences', 'vaccinations', 'visent', 'dètruire', 'immunitè', 'afin', 'rendre', 'dèpendants', 'mèdecine', 'vocation', 'non', 'plus', 'soins', 'contrùle', 'gardasil', 'article', 'sourcè', 'censurè', 'donc', 'diffuser']","['mensonge', 'consèquence', 'vaccination', 'viser', 'dètruir', 'immunitè', 'afin', 'rendre', 'dèpendant', 'mèdecin', 'vocation', 'non', 'plus', 'soin', 'contrùle', 'gardasil', 'article', 'sourcè', 'censurè', 'donc', 'diffuser']"
104,275,Fri Mar 17 21:59:00 +00:00 2023,"Le fluor Poison:""Les 11 vaccins obligatoires pour les nourrissons (Loi AgnËs Buzyn) provoquent des effets secondaires graves et des dÈcËs causÈs par les adjuvants#Gardasil provoque des dÈcËs et effets secondaires gravesCertains pays les ont interdits""ImmÈdiatement",0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,,1.6368497179789883e+18,,,,,https://twitter.com/72andree72/status/1636849717978988546,False,87d7af5f,fr,0,264,35,"['Le', 'fluor', 'Poison', ':', ""''"", 'Les', '11', 'vaccins', 'obligatoires', 'pour', 'les', 'nourrissons', '(', 'Loi', 'AgnËs', 'Buzyn', ')', 'provoquent', 'des', 'effets', 'secondaires', 'graves', 'et', 'des', 'dÈcËs', 'causÈs', 'par', 'les', 'adjuvants', '#', 'Gardasil', 'provoque', 'des', 'dÈcËs', 'et', 'effets', 'secondaires', 'gravesCertains', 'pays', 'les', 'ont', 'interdits', ""''"", 'ImmÈdiatement']","['fluor', 'poison', 'les', 'vaccins', 'obligatoires', 'pour', 'les', 'nourrissons', 'loi', 'agnës', 'buzyn', 'provoquent', 'des', 'effets', 'secondaires', 'graves', 'des', 'dècës', 'causès', 'par', 'les', 'adjuvants', 'gardasil', 'provoque', 'des', 'dècës', 'effets', 'secondaires', 'gravescertains', 'pays', 'les', 'ont', 'interdits', 'immèdiatement']","['fluor', 'poison', 'vaccins', 'obligatoires', 'nourrissons', 'loi', 'agnës', 'buzyn', 'provoquent', 'effets', 'secondaires', 'graves', 'dècës', 'causès', 'adjuvants', 'gardasil', 'provoque', 'dècës', 'effets', 'secondaires', 'gravescertains', 'pays', 'interdits', 'immèdiatement']","['fluor', 'poison', 'vaccin', 'obligatoire', 'nourrisson', 'loi', 'agnës', 'buzyn', 'provoquer', 'effet', 'secondaire', 'grave', 'dècë', 'causès', 'adjuvant', 'gardasil', 'provoqu', 'dècë', 'effet', 'secondaire', 'gravescertain', 'pays', 'interdire', 'immèdiatemer']"
105,276,Fri Mar 17 21:49:00 +00:00 2023,"¿ lire absolument ! #Vaccin #HPV #gardasil : Monsieur Macron, votre dÈcision est HONTEUSE !Xavier Bazin !  xavier-bazin.fr/vaccin-hpv-mÖ",0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Vaccin,#HPV,#gardasil,,,,,,,,,,,,,,,,,,,,,,1.6368471665545295e+18,https://www.xavier-bazin.fr/vaccin-hpv-monsieur-macron-votre-decision-est-honteuse/,,,,https://twitter.com/AnoltenM/status/1636847166554529793,False,74ef1eec,fr,0,136,18,"['¿', 'lire', 'absolument', '!', '#', 'Vaccin', '#', 'HPV', '#', 'gardasil', ':', 'Monsieur', 'Macron', ',', 'votre', 'dÈcision', 'est', 'HONTEUSE', '!', 'Xavier', 'Bazin', '!', 'xavier-bazin.fr/vaccin-hpv-mÖ']","['lire', 'absolument', 'vaccin', 'hpv', 'gardasil', 'monsieur', 'macron', 'votre', 'dècision', 'est', 'honteuse', 'xavier', 'bazin']","['lire', 'absolument', 'vaccin', 'hpv', 'gardasil', 'monsieur', 'macron', 'dècision', 'honteuse', 'xavier', 'bazin']","['lire', 'absolument', 'vaccin', 'hpv', 'gardasil', 'Monsieur', 'macron', 'dècision', 'honteuse', 'xavier', 'bazin']"
