,X,created_at,full_text,likes_count,mentioning_users.0,mentioning_users.1,mentioning_users.2,mentioning_users.3,mentioning_users.4,mentioning_users.5,mentioning_users.6,mentioning_users.7,mentioning_users.8,mentioning_users.9,mentioning_users.10,mentioning_users.11,mentioning_users.12,mentioning_users.13,mentioning_users.14,mentioning_users.15,played_count,quotes_count,replies_count,replying_to.0,replying_to.1,replying_to.2,replying_to.3,replying_to.4,replying_to.5,replying_to.6,replying_to.7,replying_to.8,replying_to.9,replying_to.10,replying_to.11,replying_to.12,replying_to.13,replying_to.14,replying_to.15,replying_to.16,replying_to.17,replying_to.18,replying_to.19,replying_to.20,replying_to.21,replying_to.22,replying_to.23,replying_to.24,replying_to.25,replying_to.26,replying_to.27,replying_to.28,replying_to.29,replying_to.30,replying_to.31,replying_to.32,replying_to.33,replying_to.34,replying_to.35,replying_to.36,replying_to.37,replying_to.38,replying_to.39,replying_to.40,replying_to.41,replying_to.42,replying_to.43,replying_to.44,replying_to.45,replying_to.46,replying_to.47,retweeted_by,retweets_count,tweet_hashtags.0,tweet_hashtags.1,tweet_hashtags.2,tweet_hashtags.3,tweet_hashtags.4,tweet_hashtags.5,tweet_hashtags.6,tweet_hashtags.7,tweet_hashtags.8,tweet_hashtags.9,tweet_hashtags.10,tweet_hashtags.11,tweet_hashtags.12,tweet_hashtags.13,tweet_hashtags.14,tweet_hashtags.15,tweet_hashtags.16,tweet_hashtags.17,tweet_hashtags.18,tweet_hashtags.19,tweet_hashtags.20,tweet_hashtags.21,tweet_hashtags.22,tweet_hashtags.23,tweet_id,tweet_links.0,tweet_links.1,tweet_links.2,tweet_links.3,url,user_is_verified,user_name,language,engagement,char_count,word_count,tokens,doc_prep,doc_prep_nostop,doc_lemmatized
131,395,Tue Mar 07 20:35:00 +00:00 2023,"Lawsuit claims #HPV-vaccine causes auto-immune and neurologic disorders"" web.archive.org/web/20230307Ö ""#Merck #HPVvaccine #Gardasil.",1,,,,,,,,,,,,,,,,,0,0,0,77caccb5,b6212957,8da5fd6d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,#HPV-vaccine,#Merck,#HPVvaccine,#Gardasil.,,,,,,,,,,,,,,,,,,,,,1.633204647883096e+18,https://web.archive.org/web/20230307200828/https://expose-news.com/2023/03/03/hpv-vax-causes-auto-immune-neurologic-disorders/,,,,https://twitter.com/top_politiek/status/1633204647883096065,False,77caccb5,en,2,133,12,"['Lawsuit', 'claims', '#', 'HPV-vaccine', 'causes', 'auto-immune', 'and', 'neurologic', 'disorders', ""''"", 'web.archive.org/web/20230307Ö', '``', '#', 'Merck', '#', 'HPVvaccine', '#', 'Gardasil', '.']","['lawsuit', 'claims', 'causes', 'and', 'neurologic', 'disorders', 'merck', 'hpvvaccine', 'gardasil']","['lawsuit', 'claims', 'causes', 'neurologic', 'disorders', 'merck', 'hpvvaccine', 'gardasil']","['lawsuit', 'claim', 'cause', 'neurologic', 'disorder', 'merck', 'hpvvaccine', 'gardasil']"
132,397,Fri Mar 03 23:43:00 +00:00 2023,Holy shit that #gardasil is a bitch. #owowowow,1,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#gardasil,#owowowow,,,,,,,,,,,,,,,,,,,,,,,1.6318025930966548e+18,,,,,https://twitter.com/NorcoSlinger/status/1631802593096654849,False,1ae7e94f,en,1,46,8,"['Holy', 'shit', 'that', '#', 'gardasil', 'is', 'a', 'bitch', '.', '#', 'owowowow']","['holy', 'shit', 'that', 'gardasil', 'bitch', 'owowowow']","['holy', 'shit', 'gardasil', 'bitch', 'owowowow']","['holy', 'shit', 'gardasil', 'bitch', 'owowowow']"
133,398,Mon Dec 05 17:02:00 +00:00 2022,"If you have experienced side effects or an autoimmune disorder after receiving the Gardasil vaccine, we have created a comprehensive guide which includes links to helpful resources and support groups. #Gardasil #hpv """"bit.ly/3OVYlcP",1,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,#Gardasil,#hpv,,,,,,,,,,,,,,,,,,,,,,,1.5998113603423846e+18,https://bit.ly/3OVYlcP,,,,https://twitter.com/WisnerBaum/status/1599811360342384641,False,35be2b85,en,4,232,33,"['If', 'you', 'have', 'experienced', 'side', 'effects', 'or', 'an', 'autoimmune', 'disorder', 'after', 'receiving', 'the', 'Gardasil', 'vaccine', ',', 'we', 'have', 'created', 'a', 'comprehensive', 'guide', 'which', 'includes', 'links', 'to', 'helpful', 'resources', 'and', 'support', 'groups', '.', '#', 'Gardasil', '#', 'hpv', '``', ""''"", 'bit.ly/3OVYlcP']","['you', 'have', 'experienced', 'side', 'effects', 'autoimmune', 'disorder', 'after', 'receiving', 'the', 'gardasil', 'vaccine', 'have', 'created', 'comprehensive', 'guide', 'which', 'includes', 'links', 'helpful', 'resources', 'and', 'support', 'groups', 'gardasil', 'hpv']","['experienced', 'side', 'effects', 'autoimmune', 'disorder', 'receiving', 'gardasil', 'vaccine', 'created', 'comprehensive', 'guide', 'includes', 'links', 'helpful', 'resources', 'support', 'groups', 'gardasil', 'hpv']","['experience', 'side', 'effect', 'autoimmune', 'disorder', 'receive', 'gardasil', 'vaccine', 'create', 'comprehensive', 'guide', 'include', 'link', 'helpful', 'resource', 'support', 'group', 'gardasil', 'hpv']"
134,399,Sat Jan 14 15:02:00 +00:00 2023,"The HPV vaccine protects against the types of HPV that most often cause cervical cancers. HPV can also cause other kinds of cancer in both men and women.  "" ""#hpv #hpvvaccine #vaccine #gardasil #cancerprevention #cervicalcancer #humanpapalomavirus",0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#hpv,#hpvvaccine,#vaccine,#gardasil,#cancerprevention,#cervicalcancer,#humanpapalomavirus,,,,,,,,,,,,,,,,,,1.614276656297902e+18,,,,,https://twitter.com/SRHSigHealth/status/1614276656297902085,False,5cfc7d9b,en,0,247,36,"['The', 'HPV', 'vaccine', 'protects', 'against', 'the', 'types', 'of', 'HPV', 'that', 'most', 'often', 'cause', 'cervical', 'cancers', '.', 'HPV', 'can', 'also', 'cause', 'other', 'kinds', 'of', 'cancer', 'in', 'both', 'men', 'and', 'women.', '``', '``', '#', 'hpv', '#', 'hpvvaccine', '#', 'vaccine', '#', 'gardasil', '#', 'cancerprevention', '#', 'cervicalcancer', '#', 'humanpapalomavirus']","['the', 'hpv', 'vaccine', 'protects', 'against', 'the', 'types', 'hpv', 'that', 'most', 'often', 'cause', 'cervical', 'cancers', 'hpv', 'can', 'also', 'cause', 'other', 'kinds', 'cancer', 'both', 'men', 'and', 'hpv', 'hpvvaccine', 'vaccine', 'gardasil', 'cancerprevention', 'cervicalcancer', 'humanpapalomavirus']","['hpv', 'vaccine', 'protects', 'types', 'hpv', 'often', 'cause', 'cervical', 'cancers', 'hpv', 'also', 'cause', 'kinds', 'cancer', 'men', 'hpv', 'hpvvaccine', 'vaccine', 'gardasil', 'cancerprevention', 'cervicalcancer', 'humanpapalomavirus']","['hpv', 'vaccine', 'protect', 'type', 'hpv', 'often', 'cause', 'cervical', 'cancer', 'hpv', 'also', 'cause', 'kind', 'cancer', 'man', 'hpv', 'hpvvaccine', 'vaccine', 'gardasil', 'cancerprevention', 'cervicalcancer', 'humanpapalomavirus']"
135,403,Tue Dec 13 02:42:00 +00:00 2022,"Many young people who received the Gardasil vaccine are suffering, & it has been a living nightmare for parents with kids who experienced adverse reactions to the vaccine. They trusted Gardasil, never suspecting the harm that could follow. #Gardasil #hpv """"bit.ly/3e5OmUy",3,,,,,,,,,,,,,,,,,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,#Gardasil,#hpv,,,,,,,,,,,,,,,,,,,,,,,1.602494035104567e+18,https://bit.ly/3e5OmUy,,,,https://twitter.com/WisnerBaum/status/1602494035104567296,False,35be2b85,en,8,271,41,"['Many', 'young', 'people', 'who', 'received', 'the', 'Gardasil', 'vaccine', 'are', 'suffering', ',', '&', 'it', 'has', 'been', 'a', 'living', 'nightmare', 'for', 'parents', 'with', 'kids', 'who', 'experienced', 'adverse', 'reactions', 'to', 'the', 'vaccine', '.', 'They', 'trusted', 'Gardasil', ',', 'never', 'suspecting', 'the', 'harm', 'that', 'could', 'follow', '.', '#', 'Gardasil', '#', 'hpv', '``', ""''"", 'bit.ly/3e5OmUy']","['many', 'young', 'people', 'who', 'received', 'the', 'gardasil', 'vaccine', 'are', 'suffering', 'has', 'been', 'living', 'nightmare', 'for', 'parents', 'with', 'kids', 'who', 'experienced', 'adverse', 'reactions', 'the', 'vaccine', 'they', 'trusted', 'gardasil', 'never', 'suspecting', 'the', 'harm', 'that', 'could', 'follow', 'gardasil', 'hpv']","['many', 'young', 'people', 'received', 'gardasil', 'vaccine', 'suffering', 'living', 'nightmare', 'parents', 'kids', 'experienced', 'adverse', 'reactions', 'vaccine', 'trusted', 'gardasil', 'never', 'suspecting', 'harm', 'could', 'follow', 'gardasil', 'hpv']","['many', 'young', 'people', 'receive', 'gardasil', 'vaccine', 'suffer', 'live', 'nightmare', 'parent', 'kid', 'experience', 'adverse', 'reaction', 'vaccine', 'trust', 'gardasil', 'never', 'suspecting', 'harm', 'could', 'follow', 'gardasil', 'hpv']"
136,404,Mon Feb 27 22:51:00 +00:00 2023,"?? Flyer NB #Jarnac #boycott ""#ParentsEnColere #Gardasil  docdroid.net/DEUlfVr/jarnac-Ö ""??#ProtegeonsNosEnfants",11,,,,,,,,,,,,,,,,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,#Jarnac,#boycott,#ParentsEnColere,#Gardasil,,,,,,,,,,,,,,,,,,,,,1.6303398119438868e+18,https://www.docdroid.net/DEUlfVr/jarnac-4-nb-pdf,,,,https://twitter.com/AssociationPEC/status/1630339811943886848,False,a7587ab3,en,18,112,9,"['?', '?', 'Flyer', 'NB', '#', 'Jarnac', '#', 'boycott', '``', '#', 'ParentsEnColere', '#', 'Gardasil', 'docdroid.net/DEUlfVr/jarnac-Ö', '``', '?', '?', '#', 'ProtegeonsNosEnfants']","['flyer', 'jarnac', 'boycott', 'parentsencolere', 'gardasil', 'protegeonsnosenfants']","['flyer', 'jarnac', 'boycott', 'parentsencolere', 'gardasil', 'protegeonsnosenfants']","['flyer', 'jarnac', 'boycott', 'parentsencolere', 'gardasil', 'protegeonsnosenfant']"
137,406,Thu Dec 29 04:58:00 +00:00 2022,"I liked Perry, but his #Gardasil mandate for girls really annoyed me and I have never forgotten it.""""I think that he's a good Joe, but I think that he either got some bad advice on that or he got a healthy campaign donation.",0,,,,,,,,,,,,,,,,,0,0,0,f09ee4bc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,,1.6083264502638715e+18,,,,,https://twitter.com/Kalifornia4Cruz/status/1608326450263871488,False,d5c85a8e,en,0,224,43,"['I', 'liked', 'Perry', ',', 'but', 'his', '#', 'Gardasil', 'mandate', 'for', 'girls', 'really', 'annoyed', 'me', 'and', 'I', 'have', 'never', 'forgotten', 'it', '.', '``', '``', 'I', 'think', 'that', 'he', ""'s"", 'a', 'good', 'Joe', ',', 'but', 'I', 'think', 'that', 'he', 'either', 'got', 'some', 'bad', 'advice', 'on', 'that', 'or', 'he', 'got', 'a', 'healthy', 'campaign', 'donation', '.']","['liked', 'perry', 'but', 'his', 'gardasil', 'mandate', 'for', 'girls', 'really', 'annoyed', 'and', 'have', 'never', 'forgotten', 'think', 'that', 'good', 'joe', 'but', 'think', 'that', 'either', 'got', 'some', 'bad', 'advice', 'that', 'got', 'healthy', 'campaign', 'donation']","['liked', 'perry', 'gardasil', 'mandate', 'girls', 'really', 'annoyed', 'never', 'forgotten', 'think', 'good', 'joe', 'think', 'either', 'got', 'bad', 'advice', 'got', 'healthy', 'campaign', 'donation']","['like', 'perry', 'gardasil', 'mandate', 'girl', 'really', 'annoyed', 'never', 'forget', 'think', 'good', 'joe', 'think', 'either', 'get', 'bad', 'advice', 'get', 'healthy', 'campaign', 'donation']"
138,413,Tue Jan 24 14:36:00 +00:00 2023,Could the Gardasil vaccine lawsuit result in big payouts? trialsitenews.com/a/gardasilÖ #HPV #Gardasil #HPVvaccine #vaccine #vaccines #vaccineinjury,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,#HPV,#Gardasil,#HPVvaccine,#vaccine,#vaccines,#vaccineinjury,,,,,,,,,,,,,,,,,,,1.6178940459589427e+18,https://www.trialsitenews.com/a/gardasil-hpv-vaccine-lawsuit-could-result-in-big-global-payouts-46bd6baf,,,,https://twitter.com/TrialsiteN/status/1617894045958942725,False,96dfacc5,en,1,148,16,"['Could', 'the', 'Gardasil', 'vaccine', 'lawsuit', 'result', 'in', 'big', 'payouts', '?', 'trialsitenews.com/a/gardasilÖ', '#', 'HPV', '#', 'Gardasil', '#', 'HPVvaccine', '#', 'vaccine', '#', 'vaccines', '#', 'vaccineinjury']","['could', 'the', 'gardasil', 'vaccine', 'lawsuit', 'result', 'big', 'payouts', 'hpv', 'gardasil', 'hpvvaccine', 'vaccine', 'vaccines', 'vaccineinjury']","['could', 'gardasil', 'vaccine', 'lawsuit', 'result', 'big', 'payouts', 'hpv', 'gardasil', 'hpvvaccine', 'vaccine', 'vaccines', 'vaccineinjury']","['could', 'gardasil', 'vaccine', 'lawsuit', 'result', 'big', 'payout', 'hpv', 'gardasil', 'hpvvaccine', 'vaccine', 'vaccine', 'vaccineinjury']"
139,421,Fri Dec 09 00:18:00 +00:00 2022,"Did you know a healthy 17-year-old woman suddenly developed inflammation of the heart muscle & died within 2 weeks of receiving an #HPVvaccine?""amjmed.com/article/S0002-934Ö Sign up: physiciansforinformedconsentÖ ""#1stDoNoHarm #Vaccines #Vaccination #InformedConsent #HPV #Gardasil",46,,,,,,,,,,,,,,,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,#HPVvaccine?,#1stDoNoHarm,#Vaccines,#Vaccination,#InformedConsent,#HPV,#Gardasil,,,,,,,,,,,,,,,,,,1.6010082519775846e+18,http://www.amjmed.com/article/S0002-9343(10)00922-8/fulltext,https://physiciansforinformedconsent.org/newsletter/,,,https://twitter.com/picphysicians/status/1601008251977584640,True,3dbf9855,en,73,281,32,"['Did', 'you', 'know', 'a', 'healthy', '17-year-old', 'woman', 'suddenly', 'developed', 'inflammation', 'of', 'the', 'heart', 'muscle', '&', 'died', 'within', '2', 'weeks', 'of', 'receiving', 'an', '#', 'HPVvaccine', '?', '``', 'amjmed.com/article/S0002-934Ö', 'Sign', 'up', ':', 'physiciansforinformedconsentÖ', '``', '#', '1stDoNoHarm', '#', 'Vaccines', '#', 'Vaccination', '#', 'InformedConsent', '#', 'HPV', '#', 'Gardasil']","['did', 'you', 'know', 'healthy', 'woman', 'suddenly', 'developed', 'inflammation', 'the', 'heart', 'muscle', 'died', 'within', 'weeks', 'receiving', 'hpvvaccine', 'sign', 'physiciansforinformedconsentö', 'vaccines', 'vaccination', 'informedconsent', 'hpv', 'gardasil']","['know', 'healthy', 'woman', 'suddenly', 'developed', 'inflammation', 'heart', 'muscle', 'died', 'within', 'weeks', 'receiving', 'hpvvaccine', 'sign', 'physiciansforinformedconsentö', 'vaccines', 'vaccination', 'informedconsent', 'hpv', 'gardasil']","['know', 'healthy', 'woman', 'suddenly', 'develop', 'inflammation', 'heart', 'muscle', 'die', 'within', 'week', 'receive', 'hpvvaccine', 'sign', 'physiciansforinformedconsentö', 'vaccine', 'vaccination', 'informedconsent', 'hpv', 'gardasil']"
140,424,Fri Mar 03 23:17:00 +00:00 2023,Parents up in arms over CA AB 659 that would mandate the #HPV vaccine for students. The science is not settled on the #Gardasil HPV vaccine. Peer reviewed publications demonstrate that. bit.ly/AB659-HPV-Vaccine @wendycarrillo @HeathFloraCA @BMaienschein @Patterdude @KevinMcCartyCA,2,2ba176f5,507c347d,c84a0920,ec6f2644,650f2494,,,,,,,,,,,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,#HPV,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,1.6317958851171492e+18,https://bit.ly/AB659-HPV-Vaccine,,,,https://twitter.com/WisnerBaum/status/1631795885117149185,False,35be2b85,en,5,281,37,"['Parents', 'up', 'in', 'arms', 'over', 'CA', 'AB', '659', 'that', 'would', 'mandate', 'the', '#', 'HPV', 'vaccine', 'for', 'students', '.', 'The', 'science', 'is', 'not', 'settled', 'on', 'the', '#', 'Gardasil', 'HPV', 'vaccine', '.', 'Peer', 'reviewed', 'publications', 'demonstrate', 'that', '.', 'bit.ly/AB659-HPV-Vaccine', '@', 'wendycarrillo', '@', 'HeathFloraCA', '@', 'BMaienschein', '@', 'Patterdude', '@', 'KevinMcCartyCA']","['parents', 'arms', 'over', 'that', 'would', 'mandate', 'the', 'hpv', 'vaccine', 'for', 'students', 'the', 'science', 'not', 'settled', 'the', 'gardasil', 'hpv', 'vaccine', 'peer', 'reviewed', 'publications', 'demonstrate', 'that', 'wendycarrillo', 'heathfloraca', 'bmaienschein', 'patterdude', 'kevinmccartyca']","['parents', 'arms', 'would', 'mandate', 'hpv', 'vaccine', 'students', 'science', 'settled', 'gardasil', 'hpv', 'vaccine', 'peer', 'reviewed', 'publications', 'demonstrate', 'wendycarrillo', 'heathfloraca', 'bmaienschein', 'patterdude', 'kevinmccartyca']","['parent', 'arm', 'would', 'mandate', 'hpv', 'vaccine', 'student', 'science', 'settle', 'gardasil', 'hpv', 'vaccine', 'peer', 'review', 'publication', 'demonstrate', 'wendycarrillo', 'heathfloraca', 'bmaienschein', 'patterdude', 'kevinmccartyca']"
141,426,Sun Dec 11 19:06:00 +00:00 2022,"Season 1 #gardasil""Season 2 #CovidVaccine Sans oublier #mediator #levothyrox...""Perseverare diabolicum",2,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,#gardasil,#CovidVaccine,#mediator,#levothyrox...,,,,,,,,,,,,,,,,,,,,,1.6020170768514826e+18,,,,,https://twitter.com/HSKimalipanss/status/1602017076851482625,False,aab427e6,en,4,102,10,"['Season', '1', '#', 'gardasil', ""''"", 'Season', '2', '#', 'CovidVaccine', 'Sans', 'oublier', '#', 'mediator', '#', 'levothyrox', '...', ""''"", 'Perseverare', 'diabolicum']","['season', 'gardasil', 'season', 'covidvaccine', 'sans', 'oublier', 'mediator', 'levothyrox', 'perseverare', 'diabolicum']","['season', 'gardasil', 'season', 'covidvaccine', 'sans', 'oublier', 'mediator', 'levothyrox', 'perseverare', 'diabolicum']","['season', 'gardasil', 'season', 'covidvaccine', 'san', 'oublier', 'mediator', 'levothyrox', 'perseverare', 'diabolicum']"
142,431,Mon Jan 16 15:40:00 +00:00 2023,"#Gardasil 9 (#HPV Vaccine) Schedule, Side Effects, Warnings""drugs.com/gardasil.html ""Comprehensive reference.",0,,,,,,,,,,,,,,,,,0,0,0,ac526d25,ff7456fa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,,1.6150111677135176e+18,https://www.drugs.com/gardasil.html,,,,https://twitter.com/SKDitta/status/1615011167713517571,True,ac526d25,en,0,109,10,"['#', 'Gardasil', '9', '(', '#', 'HPV', 'Vaccine', ')', 'Schedule', ',', 'Side', 'Effects', ',', 'Warnings', ""''"", 'drugs.com/gardasil.html', '``', 'Comprehensive', 'reference', '.']","['gardasil', 'hpv', 'vaccine', 'schedule', 'side', 'effects', 'warnings', 'comprehensive', 'reference']","['gardasil', 'hpv', 'vaccine', 'schedule', 'side', 'effects', 'warnings', 'comprehensive', 'reference']","['gardasil', 'hpv', 'vaccine', 'schedule', 'side', 'effect', 'warning', 'comprehensive', 'reference']"
143,432,Sat Mar 11 15:28:00 +00:00 2023,"For anyone who doesn't know Colton's story ??"" #gardasil ""thevaccinereaction.org/2018/Ö",3,,,,,,,,,,,,,,,,,0,0,1,e929a4b6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#gardasil,,,,,,,,,,,,,,,,,,,,,,,,1.6345769885087662e+18,https://thevaccinereaction.org/2018/10/the-hpv-vaccine-on-trial-seeking-justice-for-a-generation-betrayed/,,,,https://twitter.com/tabbyday/status/1634576988508766210,False,a9f94678,en,4,87,10,"['For', 'anyone', 'who', 'does', ""n't"", 'know', 'Colton', ""'s"", 'story', '?', '?', ""''"", '#', 'gardasil', '``', 'thevaccinereaction.org/2018/Ö']","['for', 'anyone', 'who', 'does', 'know', 'colton', 'story', 'gardasil']","['anyone', 'know', 'colton', 'story', 'gardasil']","['anyone', 'know', 'colton', 'story', 'gardasil']"
144,433,Mon Feb 27 22:37:00 +00:00 2023,"#Merck #Gardasil #clinicaltrials trickery"" Merged saline #placebo & #vaccine placebo groups ""1 in 38 girls will get an #autoimmune disease within 6 or 7 months of their Gardasil shot & they hid that."""""""""" ""Lawsuits in progress.",4,,,,,,,,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,#Merck,#Gardasil,#clinicaltrials,#placebo,#vaccine,#autoimmune,,,,,,,,,,,,,,,,,,,1.6303363637647852e+18,,,,,https://twitter.com/_und3rw0r1d/status/1630336363764785152,False,4ba93a44,en,8,227,36,"['#', 'Merck', '#', 'Gardasil', '#', 'clinicaltrials', 'trickery', ""''"", 'Merged', 'saline', '#', 'placebo', '&', '#', 'vaccine', 'placebo', 'groups', '``', '1', 'in', '38', 'girls', 'will', 'get', 'an', '#', 'autoimmune', 'disease', 'within', '6', 'or', '7', 'months', 'of', 'their', 'Gardasil', 'shot', '&', 'they', 'hid', 'that', '.', ""''"", ""''"", ""''"", ""''"", ""''"", '``', 'Lawsuits', 'in', 'progress', '.']","['merck', 'gardasil', 'clinicaltrials', 'trickery', 'merged', 'saline', 'placebo', 'vaccine', 'placebo', 'groups', 'girls', 'will', 'get', 'autoimmune', 'disease', 'within', 'months', 'their', 'gardasil', 'shot', 'they', 'hid', 'that', 'lawsuits', 'progress']","['merck', 'gardasil', 'clinicaltrials', 'trickery', 'merged', 'saline', 'placebo', 'vaccine', 'placebo', 'groups', 'girls', 'get', 'autoimmune', 'disease', 'within', 'months', 'gardasil', 'shot', 'hid', 'lawsuits', 'progress']","['merck', 'gardasil', 'clinicaltrial', 'trickery', 'merge', 'saline', 'placebo', 'vaccine', 'placebo', 'group', 'girl', 'get', 'autoimmune', 'disease', 'within', 'month', 'gardasil', 'shoot', 'hid', 'lawsuit', 'progress']"
145,436,Wed Dec 21 19:50:00 +00:00 2022,"TribuneScientifique What about the #Gardasil HPV vaccine? Dr GÈrard DelÈpine takes the time to answer you. And if you take the time to read it """"""""Do not vaccinate neither girls nor boys: a dangerous and ineffective vaccine against cancer""""""""",1,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,,1.6056519526032753e+18,,,,,https://twitter.com/FUTURENEWS2020/status/1605651952603275264,False,047e8289,en,2,242,39,"['TribuneScientifique', 'What', 'about', 'the', '#', 'Gardasil', 'HPV', 'vaccine', '?', 'Dr', 'GÈrard', 'DelÈpine', 'takes', 'the', 'time', 'to', 'answer', 'you', '.', 'And', 'if', 'you', 'take', 'the', 'time', 'to', 'read', 'it', '``', ""''"", ""''"", ""''"", 'Do', 'not', 'vaccinate', 'neither', 'girls', 'nor', 'boys', ':', 'a', 'dangerous', 'and', 'ineffective', 'vaccine', 'against', 'cancer', ""''"", ""''"", ""''"", ""''""]","['tribunescientifique', 'what', 'about', 'the', 'gardasil', 'hpv', 'vaccine', 'gèrard', 'delèpine', 'takes', 'the', 'time', 'answer', 'you', 'and', 'you', 'take', 'the', 'time', 'read', 'not', 'vaccinate', 'neither', 'girls', 'nor', 'boys', 'dangerous', 'and', 'ineffective', 'vaccine', 'against', 'cancer']","['tribunescientifique', 'gardasil', 'hpv', 'vaccine', 'gèrard', 'delèpine', 'takes', 'time', 'answer', 'take', 'time', 'read', 'vaccinate', 'neither', 'girls', 'boys', 'dangerous', 'ineffective', 'vaccine', 'cancer']","['tribunescientifique', 'gardasil', 'hpv', 'vaccine', 'gèrard', 'delèpine', 'take', 'time', 'answer', 'take', 'time', 'read', 'vaccinate', 'neither', 'girl', 'boy', 'dangerous', 'ineffective', 'vaccine', 'cancer']"
146,441,Fri Mar 03 22:56:00 +00:00 2023,Parents up in arms over CA Assembly Bill 659 that would mandate the #HPV vaccine for students. The science is not settled on the #Gardasil HPV vaccine. Peer reviewed publications demonstrate that. bit.ly/AB659-HPV-Vaccine @JimWoodAD2 @MarieWaldron75 @AsmAguiarCurry @drarambulaAD31,4,4af6c244,1d9108b6,bcd1df35,,,,,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,#HPV,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,1.6317905860460582e+18,https://bit.ly/AB659-HPV-Vaccine,,,,https://twitter.com/WisnerBaum/status/1631790586046058496,False,35be2b85,en,8,281,37,"['Parents', 'up', 'in', 'arms', 'over', 'CA', 'Assembly', 'Bill', '659', 'that', 'would', 'mandate', 'the', '#', 'HPV', 'vaccine', 'for', 'students', '.', 'The', 'science', 'is', 'not', 'settled', 'on', 'the', '#', 'Gardasil', 'HPV', 'vaccine', '.', 'Peer', 'reviewed', 'publications', 'demonstrate', 'that', '.', 'bit.ly/AB659-HPV-Vaccine', '@', 'JimWoodAD2', '@', 'MarieWaldron75', '@', 'AsmAguiarCurry', '@', 'drarambulaAD31']","['parents', 'arms', 'over', 'assembly', 'bill', 'that', 'would', 'mandate', 'the', 'hpv', 'vaccine', 'for', 'students', 'the', 'science', 'not', 'settled', 'the', 'gardasil', 'hpv', 'vaccine', 'peer', 'reviewed', 'publications', 'demonstrate', 'that', 'asmaguiarcurry']","['parents', 'arms', 'assembly', 'bill', 'would', 'mandate', 'hpv', 'vaccine', 'students', 'science', 'settled', 'gardasil', 'hpv', 'vaccine', 'peer', 'reviewed', 'publications', 'demonstrate', 'asmaguiarcurry']","['parent', 'arm', 'assembly', 'bill', 'would', 'mandate', 'hpv', 'vaccine', 'student', 'science', 'settle', 'gardasil', 'hpv', 'vaccine', 'peer', 'review', 'publication', 'demonstrate', 'asmaguiarcurry']"
147,443,Mon Feb 27 22:37:00 +00:00 2023,"injurious #vaccines ""#Gardasil #Hepatitis B""MMR",1,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#vaccines,#Gardasil,#Hepatitis,,,,,,,,,,,,,,,,,,,,,,1.6303363359355983e+18,,,,,https://twitter.com/_und3rw0r1d/status/1630336335935598595,False,4ba93a44,en,2,47,5,"['injurious', '#', 'vaccines', '``', '#', 'Gardasil', '#', 'Hepatitis', 'B', ""''"", 'MMR']","['injurious', 'vaccines', 'gardasil', 'hepatitis', 'mmr']","['injurious', 'vaccines', 'gardasil', 'hepatitis', 'mmr']","['injurious', 'vaccine', 'gardasil', 'hepatitis', 'mmr']"
