,X,created_at,full_text,likes_count,mentioning_users.0,mentioning_users.1,mentioning_users.2,mentioning_users.3,mentioning_users.4,mentioning_users.5,mentioning_users.6,mentioning_users.7,mentioning_users.8,mentioning_users.9,mentioning_users.10,mentioning_users.11,mentioning_users.12,mentioning_users.13,mentioning_users.14,mentioning_users.15,played_count,quotes_count,replies_count,replying_to.0,replying_to.1,replying_to.2,replying_to.3,replying_to.4,replying_to.5,replying_to.6,replying_to.7,replying_to.8,replying_to.9,replying_to.10,replying_to.11,replying_to.12,replying_to.13,replying_to.14,replying_to.15,replying_to.16,replying_to.17,replying_to.18,replying_to.19,replying_to.20,replying_to.21,replying_to.22,replying_to.23,replying_to.24,replying_to.25,replying_to.26,replying_to.27,replying_to.28,replying_to.29,replying_to.30,replying_to.31,replying_to.32,replying_to.33,replying_to.34,replying_to.35,replying_to.36,replying_to.37,replying_to.38,replying_to.39,replying_to.40,replying_to.41,replying_to.42,replying_to.43,replying_to.44,replying_to.45,replying_to.46,replying_to.47,retweeted_by,retweets_count,tweet_hashtags.0,tweet_hashtags.1,tweet_hashtags.2,tweet_hashtags.3,tweet_hashtags.4,tweet_hashtags.5,tweet_hashtags.6,tweet_hashtags.7,tweet_hashtags.8,tweet_hashtags.9,tweet_hashtags.10,tweet_hashtags.11,tweet_hashtags.12,tweet_hashtags.13,tweet_hashtags.14,tweet_hashtags.15,tweet_hashtags.16,tweet_hashtags.17,tweet_hashtags.18,tweet_hashtags.19,tweet_hashtags.20,tweet_hashtags.21,tweet_hashtags.22,tweet_hashtags.23,tweet_id,tweet_links.0,tweet_links.1,tweet_links.2,tweet_links.3,user_is_verified,user_name,language,engagement
180,565,Fri Nov 11 02:53:00 +00:00 2022,A hero to many Australians and others around the world is retiring at a time when his great legacy is at the centre of vaccine hysteria in US #Gardasil #IanFrazer,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Gardasil,#IanFrazer,,,,,,,,,,,,,,,,,,,,,,,1.5909005903513805e+18,,,,,False,4432cc0f,en,0
181,566,Mon Oct 24 15:56:00 +00:00 2022,"Woman Injured by #Gardasil ?? Shares How COVID Shots Injured Her Mother and Ended the Life of Her Grandmother""""childrenshealthdefense.org/dÖ",1,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,,1.5845745609467494e+18,https://childrenshealthdefense.org/defender/family-vaccine-injuries-gardasil-covid/,,,,False,64837a54,en,1
182,567,Fri Nov 11 00:30:00 +00:00 2022,"A new #systematicreview shows that the #HPV #vaccine is effective in preventing infections and #Cancers  ó of course, none of us are surprised buff.ly/3G4nCiy #VaccinesWork #Gardasil #StopCancer",0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#systematicreview,#HPV,#vaccine,#Cancers,#VaccinesWork,#Gardasil,#StopCancer,,,,,,,,,,,,,,,,,,1.5908644096643151e+18,https://buff.ly/3G4nCiy,,,,False,bdc69297,en,0
183,569,Wed Nov 09 22:56:00 +00:00 2022,"childrenshealthdefense.org/dÖ """"#gardasil #vaccineinjury",0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#gardasil,#vaccineinjury,,,,,,,,,,,,,,,,,,,,,,,1.590478432110252e+18,https://childrenshealthdefense.org/defender/catherine-boss-gardasil-hpv-vaccine-injury/,,,,False,42d0195f,en,0
184,570,Tue Oct 18 14:02:00 +00:00 2022,25 Reasons to Avoid the #Gardasil Vaccine childrenshealthdefense.org/nÖ @ChildrensHD @children_canada,1,fd900b24,1e8941a8,,,,,,,,,,,,,,,0,0,0,80b90cce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,,1.5823714325115983e+18,https://childrenshealthdefense.org/news/25-reasons-to-avoid-the-gardasil-vaccine/,,,,False,64837a54,en,2
185,572,Fri Nov 25 00:18:00 +00:00 2022,"Do you know anyone who experienced chronic pain, fatigue and dyscognition after HPV #vaccination?"" ncbi.nlm.nih.gov/pubmed/3265Ö Want to stay informed? physiciansforinformedconsentÖ ""#1stDoNoHarm #Vaccines #InformedConsent #HPV #HPVvaccine #Gardasil #CervicalCancer #Science #Statistics",15,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,#vaccination?,#1stDoNoHarm,#Vaccines,#InformedConsent,#HPV,#HPVvaccine,#Gardasil,#CervicalCancer,#Science,#Statistics,,,,,,,,,,,,,,,1.595934821393797e+18,https://www.ncbi.nlm.nih.gov/pubmed/32659478,https://physiciansforinformedconsent.org/join/,,,True,3dbf9855,en,22
186,573,Mon Oct 24 11:29:00 +00:00 2022,"October is dysautonomia awareness month. Dysautonomia is a common condition that over 70 million people across the world suffer from in one form or another.""#dysautonomia #autoimmune #gardasil""bit.ly/3MaZaND",0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,#dysautonomia,#autoimmune,#gardasil,,,,,,,,,,,,,,,,,,,,,,1.5845072491787264e+18,https://bit.ly/3MaZaND,,,,False,35be2b85,en,1
187,576,Fri Oct 28 06:29:00 +00:00 2022,#MerckCo World-Wide Sales for #GARDASIL was 2294m USD in Q3 2022 (Up 37%) 1stoncology.com/blog/3q22-meÖ,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#MerckCo,#GARDASIL,,,,,,,,,,,,,,,,,,,,,,,1.585881466172764e+18,https://www.1stoncology.com/blog/3q22-merck-other-financial-disclosures1234622484,,,,False,6d289c6d,en,0
188,580,Wed Nov 23 16:48:00 +00:00 2022,"It only makes sense that all OBGYN's that push around smoke plume from vaporized HPV should be vaccinated.  It also makes sense that all OBGYN's that push vaccination should be vaporized.""""#medtwitter #gyntwitter #obgyntwitter #gynfluencer #hpv #Vaccination #Gardasil #Condyloma",115,,,,,,,,,,,,,,,,,0,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,#medtwitter,#gyntwitter,#obgyntwitter,#gynfluencer,#hpv,#Vaccination,#Gardasil,#Condyloma,,,,,,,,,,,,,,,,,1.5954594061789427e+18,,,,,True,bf3261ee,en,134
189,581,Wed Nov 09 01:32:00 +00:00 2022,"Happened to my child. #Gardasil unleashed Lyme, babesia, EBV, mycoplasma ==> years of POTS, fatigue, depression. Still suffers.",48,,,,,,,,,,,,,,,,,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,,1.590155240745341e+18,,,,,False,b327846d,en,68
190,585,Wed Oct 12 19:14:00 +00:00 2022,Good news for Gardasil plaintiffs! A federal judge overseeing the Gardasil MDL (multidistrict litigation) appointed 4 lawyers to serve on the litigation leadership for plaintiffs who allege the #Gardasil #HPV #vaccine caused them severe side effects. prn.to/3rSaBQQ,3,,,,,,,,,,,,,,,,,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,#Gardasil,#HPV,#vaccine,,,,,,,,,,,,,,,,,,,,,,1.5802757492184883e+18,https://prn.to/3rSaBQQ,,,,False,35be2b85,en,7
191,586,Sat Oct 08 20:29:00 +00:00 2022,"Dysautonomia is a term for many medical ailments that cause the autonomic nervous system to malfunction. The ANS controls the ìautomaticî functions that are not consciously on your mindóblood pressure, body temperature, and others. #Gardasil #Dysautonomia""""bit.ly/3e5OmUy",1,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,#Gardasil,#Dysautonomia,,,,,,,,,,,,,,,,,,,,,,,1.5788449383593615e+18,https://bit.ly/3e5OmUy,,,,False,35be2b85,en,2
192,587,Mon Oct 10 11:21:00 +00:00 2022,"The Gardasil vaccine, made by Merck & Co., was approved by the FDA in 2006 to prevent infection from some types of HPV. Since then, many adolescents and adults have reported disabling side effects after getting the vaccine. #Gardasil #pots #HPV #lawyer""""bit.ly/3e5OmUy",6,,,,,,,,,,,,,,,,,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,#Gardasil,#pots,#HPV,#lawyer,,,,,,,,,,,,,,,,,,,,,1.5794318057566372e+18,https://bit.ly/3e5OmUy,,,,False,35be2b85,en,11
193,588,Wed Oct 26 04:22:00 +00:00 2022,"Rochelle was Injured by Gardasil Vaccine."" COVID Shots injured her mother and ended the life of her grandmother.#Covid #COVIDvaccines #Gardasil vaccine #Moderna #pfizer #internationalnews #hotnews ""gettr.com/post/p1vl6bp2757",0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Covid,#COVIDvaccines,#Gardasil,#Moderna,#pfizer,#internationalnews,#hotnews,,,,,,,,,,,,,,,,,,1.5851247547298734e+18,https://gettr.com/post/p1vl6bp2757,,,,False,42bd2961,en,0
194,589,Mon Sep 26 23:22:00 +00:00 2022,"First Wrongful Death Gardasil Lawsuit Filed Against Merck - 13-Year-Old Noah Foleyís Untimely Death After Gardasil - Learn more:  baumhedlundlaw.com/prescriptÖ""""#Gardasil #HPV #vaccine #Merck #wrongfuldeath #gardasilinjured",8,,,,,,,,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,#Gardasil,#HPV,#vaccine,#Merck,#wrongfuldeath,#gardasilinjured,,,,,,,,,,,,,,,,,,,1.5745399084372664e+18,https://www.baumhedlundlaw.com/prescription-drugs/gardasil-lawsuit/gardasil-injury-cases/#Noah,,,,False,35be2b85,en,20
195,591,Wed Sep 28 23:15:00 +00:00 2022,"First ""#Gardasil Wrongful Death Lawsuit Filed AGAINST #Merck Alleging #HPV Vaccine CAUSED 13-Year-Oldís Death- #RFKJr is Really KNOCKING it Out of the Park trying to DEFEND Americans! ""childrenshealthdefense.org/dÖ",0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Gardasil,#Merck,#HPV,#RFKJr,,,,,,,,,,,,,,,,,,,,,1.575262947416445e+18,https://childrenshealthdefense.org/defender/noah-foley-wrongful-death-lawsuit-gardasil-vaccine/,,,,False,866bb0d6,en,0
196,592,Tue Sep 20 17:07:00 +00:00 2022,25 Reasons to Avoid #Gardasil childrenshealthdefense.org/nÖ,4,,,,,,,,,,,,,,,,,0,0,0,80b90cce,4c4050fa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,,1.5722712298594058e+18,https://childrenshealthdefense.org/news/25-reasons-to-avoid-the-gardasil-vaccine/,,,,False,64837a54,en,5
197,593,Thu Oct 06 22:37:00 +00:00 2022,25 Reasons to Avoid #Gardasil childrenshealthdefense.org/nÖ,0,,,,,,,,,,,,,,,,,0,0,0,80b90cce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,,1.578152595012477e+18,https://childrenshealthdefense.org/news/25-reasons-to-avoid-the-gardasil-vaccine/,,,,False,64837a54,en,0
198,594,Thu Oct 06 21:30:00 +00:00 2022,"Boy's death blamed on a form of #encephalitis caused by #HPV #vaccine ó science shows no link, but parents sue anyway.  buff.ly/3CAHsQu #Gardasil #VaccinesWork #VaccineSideEffects",13,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,#encephalitis,#HPV,#vaccine,#Gardasil,#VaccinesWork,#VaccineSideEffects,,,,,,,,,,,,,,,,,,,1.5781355691206124e+18,https://buff.ly/3CAHsQu,,,,False,bdc69297,en,22
199,595,Tue Sep 20 12:15:00 +00:00 2022,News Alert: #Gardasil was a #vaccine promoted by Pharmaceutical #Merck for #young people to prevent against HPV #Litigation ensued as multiple #irreversible #injuries were reported. The injury cases are increasing as knowledge is shared ?@JCCFCanada? piped.video/OkWCf0xJW0c,0,a1a44e9e,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Gardasil,#vaccine,#Merck,#young,#Litigation,#irreversible,#injuries,,,,,,,,,,,,,,,,,,1.5721978141675395e+18,https://piped.video/OkWCf0xJW0c,,,,True,1080f0d1,en,0
200,596,Tue Sep 06 01:43:00 +00:00 2022,#vaccineinjuries  #vaccinedeaths #Vaccine #Gardasil lawyers are reviewing Gardasil vaccine lawsuits in all 50 states for victims who have suffered side effects from the Gardasil HPV vaccine. Deaths and injuries have been linked to this vaccine  millerandzois.com/gardasil-hÖ,1,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,#vaccineinjuries,#vaccinedeaths,#Vaccine,#Gardasil,,,,,,,,,,,,,,,,,,,,,1.566965226800562e+18,https://www.millerandzois.com/gardasil-hpv-vaccine-lawsuit.html,,,,False,81ddab24,en,3
201,598,Thu Oct 06 21:07:00 +00:00 2022,"October is Dysautonomia Awareness Month. Did you know that Gardasil lawsuits allege Merck conceals the fact that Gardasil induces & increases the risk of autoimmune diseases, including dysautonomia? Find out more here:""#Gardasil #hpv #dysautonomia #lawsuit""bit.ly/3MaZaND",3,,,,,,,,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,#Gardasil,#hpv,#dysautonomia,#lawsuit,,,,,,,,,,,,,,,,,,,,,1.5781299456158963e+18,https://bit.ly/3MaZaND,,,,False,35be2b85,en,8
202,599,Thu Sep 08 23:18:00 +00:00 2022,"Did you know that most pre-licensure trials for #HPVvaccine compared the vaccine with an active #vaccine rather than with an inert placebo? ""ncbi.nlm.nih.gov/pubmed/2820Ölink.springer.com/article/10Ö Join us:physiciansforinformedconsentÖ ""#InformedConsent #HPV #Gardasil #CervicalCancer",21,,,,,,,,,,,,,,,,,0,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,#HPVvaccine,#vaccine,#InformedConsent,#HPV,#Gardasil,#CervicalCancer,,,,,,,,,,,,,,,,,,,1.5680158573345219e+18,https://www.ncbi.nlm.nih.gov/pubmed/28204892,https://link.springer.com/article/10.1007%2Fs10067-017-3575-z,https://physiciansforinformedconsent.org/join/,,True,3dbf9855,en,29
203,600,Thu Oct 06 20:30:00 +00:00 2022,"Boy's death blamed on an autoimmune form of #encephalitis caused by #HPV #vaccine ó science shows no link, but parents sue anyway.  buff.ly/3CAHsQu #Gardasil",7,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,#encephalitis,#HPV,#vaccine,#Gardasil,,,,,,,,,,,,,,,,,,,,,1.5781204488897536e+18,https://buff.ly/3CAHsQu,,,,False,bdc69297,en,9
204,601,Wed Aug 17 15:13:00 +00:00 2022,"Medical community has a long history of using humanity as their experimental guinea pigs."" Just look at the harm done over the last 2.5 years by the institution and itís collusion with Big Pharma. #Tuskegee#Oxycodone#Thalidomide#PIPSiliconeImplants#Gardasil""etc etc etc",0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Tuskegee,#Oxycodone,#Thalidomide,#PIPSiliconeImplants,#Gardasil,,,,,,,,,,,,,,,,,,,,1.5599213796542628e+18,,,,,False,93a98d44,en,0
205,602,Mon Aug 15 23:27:00 +00:00 2022,@paulapenfold #Gardasil Nek minute newshub.co.nz/home/shows/201Ö,3,025b02ab,,,,,,,,,,,,,,,,0,0,0,761616e7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,,1.5593209701117542e+18,https://www.newshub.co.nz/home/shows/2015/11/cause-or-coincidence-teen-dies-after-gardasil-vaccine.html,,,,False,1ac38022,en,4
206,603,Fri Aug 19 09:49:00 +00:00 2022,"I remember when girls injured from #Gardasil were told symptoms were bc if anxiety even if they fainted or dx with POTS, Yep all anxiety or fear of a needle, I guess saying it must make it true???",0,,,,,,,,,,,,,,,,,0,0,0,1cff6578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,,1.5605644955080335e+18,,,,,False,6f4cf129,en,0
207,604,Wed Aug 31 11:52:00 +00:00 2022,"Merck $MRK announced that it gained approval from the NMPA to expand the use of #Gardasil 9 (Human Papillomavirus (HPV) 9-valent Vaccine, Recombinant) to individuals aged 9 through 45 years old. The vaccine will help to prevent cervical cancer.",1,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,,1.5649442199486833e+18,,,,,False,a7af8317,en,1
208,605,Thu Oct 06 19:30:00 +00:00 2022,"Boy's death blamed on a form of #encephalitis caused by #HPV #vaccine ó science shows no link, but parents sue anyway.  buff.ly/3CAHsQu #Gardasil",22,,,,,,,,,,,,,,,,,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,#encephalitis,#HPV,#vaccine,#Gardasil,,,,,,,,,,,,,,,,,,,,,1.5781053240237793e+18,https://buff.ly/3CAHsQu,,,,False,bdc69297,en,32
209,606,Mon Aug 29 04:10:00 +00:00 2022,"MSD Pharmaceuticals, a wholly-owned subsidiary of Merck Sharp & Dohme, launched Indiaís first gender neutral HPV vaccine†#Gardasil"" #TheTimesGroup #RadioMirchi #Gulmoharmaitri #MSD-India† #RehanAKhan ""#HPVvaccine",1,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#TheTimesGroup,#RadioMirchi,#Gulmoharmaitri,#MSD-India†,#RehanAKhan,#HPVvaccine,,,,,,,,,,,,,,,,,,,1.5641032066697871e+18,,,,,False,98720797,en,1
210,607,Thu Sep 08 02:16:00 +00:00 2022,THIS .. it needs to be more education earlier to understand the importance of #gardasil,1,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#gardasil,,,,,,,,,,,,,,,,,,,,,,,,1.56769848468113e+18,,,,,False,2c5385a1,en,1
211,608,Thu Oct 06 19:15:00 +00:00 2022,"Boy's death blamed on a form of #encephalitis caused by #HPV #vaccine ó science shows no link, but parents sue anyway.  skepticalraptor.com/skepticaÖ #Gardasil",10,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,#encephalitis,#HPV,#vaccine,#Gardasil,,,,,,,,,,,,,,,,,,,,,1.5781016445662003e+18,https://www.skepticalraptor.com/skepticalraptorblog.php/hpv-vaccine-not-linked-to-encephalitis-but-here-comes-a-lawsuit/,,,,False,bdc69297,en,12
212,609,Mon Aug 29 03:59:00 +00:00 2022,"MSD Pharmaceuticals, a wholly-owned subsidiary of Merck Sharp & Dohme, launched Indiaís first gender neutral HPV vaccine†#Gardasil 9"" #TheTimesGroup #RadioMirchi #Gulmoharmaitri #MSD-India† #RehanAKhan ""#HPVvaccine",1,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#TheTimesGroup,#RadioMirchi,#Gulmoharmaitri,#MSD-India†,#RehanAKhan,#HPVvaccine,,,,,,,,,,,,,,,,,,,1.5641003441787779e+18,,,,,False,98720797,en,1
213,611,Sun Sep 04 10:10:00 +00:00 2022,"????Tout a ÈtÈ dit. ""#medias #France#Mckinsey #Mckinseygate #Macron #Veran #occitanie #Toulouse #Montpellier #Herault #Beziers #Gard #nimes #perpignan #COVID #Ukraine #BillGatesBioTerrorist  #Gardasil #HPV #papillomavirusMÈdicaments sous influence??????""odysee.com/@laileastick:4/20Ö",15,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,#medias,#France,#Mckinsey,#Mckinseygate,#Macron,#Veran,#occitanie,#Toulouse,#Montpellier,#Herault,#Beziers,#Gard,#nimes,#perpignan,#COVID,#Ukraine,#BillGatesBioTerrorist,#Gardasil,#HPV,#papillomavirus,,,,,1.566368218012389e+18,https://odysee.com/@laileastick:4/2022-049-Medicaments-sous-influence:2,,,,True,27e2db75,en,25
214,612,Thu Aug 25 23:18:00 +00:00 2022,"Did you know that safety concerns were expressed regarding the #HPVvaccine by Prof. Mahin Khatami, former program director at the NCI & NIH? ""ncbi.nlm.nih.gov/pmc/articleÖ Sign up to our newsletter: physiciansforinformedconsentÖ ""#InformedConsent #HPV #Gardasil #CervicalCancer #Science",19,,,,,,,,,,,,,,,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,#HPVvaccine,#InformedConsent,#HPV,#Gardasil,#CervicalCancer,#Science,,,,,,,,,,,,,,,,,,,1.5629424240829768e+18,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5138175,https://physiciansforinformedconsent.org/newsletter/,,,True,3dbf9855,en,35
215,614,Fri Sep 02 06:13:00 +00:00 2022,"#MSD India MD talks about price adjustments for #Januvia, ëcategory developmentí for #Gardasil 9, #Keytrudaís rise as leading cancer therapy in India and more #biopharma #cancer #diabetes",3,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,#MSD,"#Januvia,",#Gardasil,#Keytrudaís,#biopharma,#cancer,#diabetes,,,,,,,,,,,,,,,,,,1.5655837286963692e+18,,,,,False,ff349fd2,en,5
216,619,Sun Sep 04 05:07:00 +00:00 2022,We had a great pediatrician that advised us NOT to get the #Gardasil!,1,,,,,,,,,,,,,,,,,0,0,1,0099b031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Gardasil!,,,,,,,,,,,,,,,,,,,,,,,,1.566291759944e+18,,,,,False,f0dc40d1,en,2
217,620,Sun Sep 04 04:07:00 +00:00 2022,"My kidsí pediatrician tried so hard to convince me to give my kids #Gardasil - even shamed me for not doing it. Heís no longer our pediatrician. Iím thankful I watched #Vaxxed or I would not have known how bad it is. Thanks, @delbigtree ! ??",2,c57d3911,,,,,,,,,,,,,,,,0,0,0,498ee780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,#Gardasil,#Vaxxed,,,,,,,,,,,,,,,,,,,,,,,1.566276694318764e+18,,,,,False,92696cef,en,4
218,621,Thu Aug 11 23:18:00 +00:00 2022,"Did you know inflammation of the brain & spinal cord is most often reported following flu & HPV #vaccines?"" Join PIC: physiciansforinformedconsentÖ ""#Physicians4InformedConsent #1stDoNoHarm #Vaccination #InformedConsent #HPV #HPVvaccine #Gardasil #CervicalCancer #Science #Statistics",15,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,#vaccines?,#Physicians4InformedConsent,#1stDoNoHarm,#Vaccination,#InformedConsent,#HPV,#HPVvaccine,#Gardasil,#CervicalCancer,#Science,#Statistics,,,,,,,,,,,,,,1.5578689930752038e+18,https://physiciansforinformedconsent.org/join/,,,,True,3dbf9855,en,25
219,622,Fri Aug 05 18:34:00 +00:00 2022,"The court order allows #Gardasil #HPV #vaccine injury lawsuits to move into coordinated discovery and pretrial proceedings. """"""""These personal injury actions present common questions of fact arising from allegations that plaintiffs...developed...injuries.""""""""""""baumhedlundlaw.com/blog/2022Ö",3,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,#Gardasil,#HPV,#vaccine,,,,,,,,,,,,,,,,,,,,,,1.5556231950461379e+18,https://www.baumhedlundlaw.com/blog/2022/august/judicial-panel-consolidates-gardasil-lawsuits-in/,,,,False,35be2b85,en,5
220,624,Wed Aug 03 20:00:00 +00:00 2022,"Attorney Brandon†Salter of @MBLFirm explains what you need to know on the latest emerging MDL, #Gardasil (MDL no. 3036) #MassTorts #EmergingTorts #pharmaceuticalMDL #Merck"" ""masstortnews.org/new-mdl-litÖ",0,5b1308bd,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Gardasil,#MassTorts,#EmergingTorts,#pharmaceuticalMDL,#Merck,,,,,,,,,,,,,,,,,,,,1.5549201057205699e+18,https://masstortnews.org/new-mdl-litigation-on-the-horizon/,,,,False,882665d1,en,0
221,625,Wed Aug 03 04:42:00 +00:00 2022,"#Merck #HPV #vaccine #Gardasil wreaking havoc amongst women."" Reported conditions include: brain & spinal cord inflammation, encephalitis, demyelination, blood #clots in heart, lungs, & legs"" cognitive disorders, GBS, and death",2,,,,,,,,,,,,,,,,,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,#Merck,#HPV,#vaccine,#Gardasil,#clots,,,,,,,,,,,,,,,,,,,,1.554689085033177e+18,,,,,False,4ba93a44,en,8
222,626,Tue Aug 23 10:05:00 +00:00 2022,"I got my HPV vaccine in 2019 & its then when I realised that even-though itís the only vaccine that prevents against one of the major causes of #cervicalcancer (HPV), yet it canít be accessed by many cuz of its soaring high rate.""#HPVvaccine #MedTwitter #Gardasil ""#Cervarix",9,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,#cervicalcancer,#HPVvaccine,#MedTwitter,#Gardasil,#Cervarix,,,,,,,,,,,,,,,,,,,,1.5620181541798748e+18,,,,,False,0b6406f4,en,10
223,628,Mon Aug 01 23:51:00 +00:00 2022,Seriously where has everyone been? #Gardasil injuries and mysterious deaths,0,,,,,,,,,,,,,,,,,0,0,0,dbf4394f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,,1.5542535559466435e+18,,,,,False,02577718,en,0
