,X,created_at,full_text,likes_count,mentioning_users.0,mentioning_users.1,mentioning_users.2,mentioning_users.3,mentioning_users.4,mentioning_users.5,mentioning_users.6,mentioning_users.7,mentioning_users.8,mentioning_users.9,mentioning_users.10,mentioning_users.11,mentioning_users.12,mentioning_users.13,mentioning_users.14,mentioning_users.15,played_count,quotes_count,replies_count,replying_to.0,replying_to.1,replying_to.2,replying_to.3,replying_to.4,replying_to.5,replying_to.6,replying_to.7,replying_to.8,replying_to.9,replying_to.10,replying_to.11,replying_to.12,replying_to.13,replying_to.14,replying_to.15,replying_to.16,replying_to.17,replying_to.18,replying_to.19,replying_to.20,replying_to.21,replying_to.22,replying_to.23,replying_to.24,replying_to.25,replying_to.26,replying_to.27,replying_to.28,replying_to.29,replying_to.30,replying_to.31,replying_to.32,replying_to.33,replying_to.34,replying_to.35,replying_to.36,replying_to.37,replying_to.38,replying_to.39,replying_to.40,replying_to.41,replying_to.42,replying_to.43,replying_to.44,replying_to.45,replying_to.46,replying_to.47,retweeted_by,retweets_count,tweet_hashtags.0,tweet_hashtags.1,tweet_hashtags.2,tweet_hashtags.3,tweet_hashtags.4,tweet_hashtags.5,tweet_hashtags.6,tweet_hashtags.7,tweet_hashtags.8,tweet_hashtags.9,tweet_hashtags.10,tweet_hashtags.11,tweet_hashtags.12,tweet_hashtags.13,tweet_hashtags.14,tweet_hashtags.15,tweet_hashtags.16,tweet_hashtags.17,tweet_hashtags.18,tweet_hashtags.19,tweet_hashtags.20,tweet_hashtags.21,tweet_hashtags.22,tweet_hashtags.23,tweet_id,tweet_links.0,tweet_links.1,tweet_links.2,tweet_links.3,user_is_verified,user_name,language,engagement
177,463,Wed Mar 01 22:38:00 +00:00 2023,"Du #GrapheneOxide dans le vaccin?? #Gardasil maintenant??""instagram.com/reel/CpQE-i5DoÖNon mais c'est pas possible ils/elles veulent vraiment notre ? mort et empoisonnent #VaccineSideEffects #EffetsSecondairesVaccins comme""#COVID19 #CORONAGATES",0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#GrapheneOxide,#Gardasil,#VaccineSideEffects,#EffetsSecondairesVaccins,#COVID19,#CORONAGATES,,,,,,,,,,,,,,,,,,,1.631061441871528e+18,https://www.instagram.com/reel/CpQE-i5DoZo/?igshid=YmMyMTA2M2Y=,,,,False,147bb36b,fr,0
178,464,Wed Dec 21 19:49:00 +00:00 2022,"??#TribuneScientifique Que penser du #Gardasil vaccin contre le papillomavirus? Dr GÈrard DelÈpine prend le temps de vous rÈpondre. Et si vous preniez le temps de le lire?""""""""Ne vaccinez ni filles,ni garÁons:un vaccin dangereux et inefficace contre le cancer""""""""""""francesoir.fr/opinions-tribuÖ",0,,,,,,,,,,,,,,,,,0,41,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,,1.6056517823354634e+18,https://www.francesoir.fr/opinions-tribunes/ne-vaccinez-ni-filles-ni-garcons-par-gardasil-un-vaccin-dangereux-et-inefficace,,,,True,cf320380,fr,147
179,466,Mon Dec 19 13:30:00 +00:00 2022,"#Gardasil, vos enfants comme du bÈtail reseauinternational.net/gardÖ via @RÈseau International",1,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"#Gardasil,",,,,,,,,,,,,,,,,,,,,,,,,1.6048314300261827e+18,https://reseauinternational.net/gardasil-vos-enfants-comme-du-betail/,,,,False,25824595,fr,2
180,467,Mon Feb 27 22:22:00 +00:00 2023,"vidal.fr/medicaments/gammes/Ö ""#vaccination #Gardasil #Jarnac ""1 dose co˚te 115Ä et il faut injecter 3 doses, une fois de +, c'est le jackpot pour #BigPharma !!",0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,#vaccination,#Gardasil,#Jarnac,#BigPharma,,,,,,,,,,,,,,,,,,,,,1.6303324908784435e+18,https://www.vidal.fr/medicaments/gammes/gardasil-30455.html,,,,False,5c3a8cbb,fr,1
181,469,Fri Mar 03 22:27:00 +00:00 2023,"Diane Harper mÈdecin spÈcialiste Vaccin, HPV, Papillomavirus.""Lien vers le documentaire #Gardasil -""odysee.com/@laileastick:4",0,,,,,,,,,,,,,,,,,0,0,2,98b87254,e77364c3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,,1.6317833005063086e+18,http://odysee.com/@laileastick:4,,,,False,b57a1582,fr,2
182,472,Sat Feb 25 20:31:00 +00:00 2023,"PECHEURS, espËce en voie d'extinction....""On se voit le 28/02 au collËge @Jean_Lartaut pour la sÈance de vaccination #Gardasil #HPV dans le collËge.""J'aurai ma liste de questions ! #PfizerGate #McKinseyGate #MerckGate  #ReintegrezLesSuspendus ....",0,fb92f8e4,,,,,,,,,,,,,,,,0,0,0,e9406fca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Gardasil,#HPV,#PfizerGate,#McKinseyGate,#MerckGate,#ReintegrezLesSuspendus,,,,,,,,,,,,,,,,,,,1.6295797640747907e+18,,,,,False,7086e2aa,fr,0
183,473,Fri Dec 23 06:17:00 +00:00 2022,"??#TribuneScientifique Que penser du #Gardasil vaccin contre le papillomavirus?""  Dr GÈrard DelÈpine prend le temps de vous rÈpondre.  Et si vous preniez le temps de le lire? ""Ne vaccinez ni filles, ni garÁons: un vaccin dangereux et inefficace contre le cancer""""""""",1,,,,,,,,,,,,,,,,,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,,1.606172074778669e+18,,,,,False,075a1eee,fr,3
184,474,Sat Jan 14 12:38:00 +00:00 2023,"?????? ""Tous ces dÈg‚ts sont malheureusement causÈs par la co-labos ration des #merdias ?? #corrompus ??‡ rÈpÈter la #doxa #propagande pour les #gouvernementeurs et #BigPharma!?????? ??Un autre exemple des #mensonges de #AFP sur le le #Gardasil ???????? ""francesoir.fr/opinions-tribuÖ",0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#merdias,#corrompus,#doxa,#propagande,#gouvernementeurs,#BigPharma!??????,#mensonges,#AFP,#Gardasil,,,,,,,,,,,,,,,,1.6142404824182129e+18,https://www.francesoir.fr/opinions-tribunes/gardasil-10-mensonges-dans-un-seul-article-d-afp-factuel,,,,False,17aeea4b,fr,0
185,476,Mon Feb 27 22:19:00 +00:00 2023,"??¿ RT en masse pour faire barrage ‡ cette odieuse opÈration de promotion du #Gardasil par @EmmanuelMacron @PapNdiaye & @FrcsBraun ""Est-il lÈgal díinvestir líespace scolaire pour faire la promotion díun vaccin? ""Est-il Èthique díuser de la pression prÈsidentielle et mÈdiatique?",82,e9406fca,61dce985,252b0256,,,,,,,,,,,,,,0,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,,1.630331786411516e+18,,,,,False,f46c2302,fr,176
186,478,Fri Mar 03 22:22:00 +00:00 2023,"Un dÈpistage systÈmatique par frottis cervico vaginal permettrait de rÈduire la mortalitÈ de plus de 90% des cancers du col de líutÈrus (CIRC)""Co˚t díun frottis ? 40Ä""Quel intÈrÍt pour  #Gardasil?",146,,,,,,,,,,,,,,,,,0,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,#Gardasil?,,,,,,,,,,,,,,,,,,,,,,,,1.6317821862641743e+18,,,,,False,30d7f167,fr,230
187,479,Mon Dec 19 10:01:00 +00:00 2022,"Voici venir ‡ prÈsent le prÈsident de la RÈpublique FranÁaise qui monte au front pour promouvoir un #vaccin anti-#cancer du col de lí#utÈrus ‡ administrer aux deux sexes et de maniËre obligatoire.""#Gardasil #papillomavirus ""reseauinternational.net/gardÖ",18,,,,,,,,,,,,,,,,,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,#vaccin,#Gardasil,#papillomavirus,,,,,,,,,,,,,,,,,,,,,,1.604778975926141e+18,https://reseauinternational.net/gardasil-vos-enfants-comme-du-betail/,,,,False,ad8e768d,fr,32
188,480,Sat Feb 25 20:16:00 +00:00 2023,"#HPV #Gardasil""Macron PapnDiaye Braun assistent ‡ une sÈance de vaccination le 28 fÈvrier au collËge Jean Lartaut ‡  Jarnac en Charente!  ""Amis  de Charente, venez les accueillir comme il se doit!",0,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#HPV,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,1.6295761815855183e+18,,,,,False,7086e2aa,fr,1
189,482,Wed Dec 21 19:39:00 +00:00 2022,"???? Il ont liquidÈ les vieux avec du Rivotril, ont donnÈ des millions díeffets secondaires avec líinjection Covid, et maintenant ils veulent baiser les jeunes avec le Gardasil! #Gardasil #vaccins @france_soir @louisfouch3 @LLP_Le_Vrai @Stuckelberger @akina_schira",21,ed522992,9770592c,8927b614,1faa106e,1f30867f,,,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,#Gardasil,#vaccins,,,,,,,,,,,,,,,,,,,,,,,1.6056491967821578e+18,,,,,True,a31dfa05,fr,42
190,484,Wed Mar 01 22:32:00 +00:00 2023,"TÈmoignage bouleversant d'une Jeune Fille.. ""#EffetsSecondairesVaccins #Gardasil #Graves Une vie BrisÈe..  ‡ lire ici : ??nitter.net/dangergardasil/sÖ ""via @beauntel  ??",1,e5e7f4cb,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#EffetsSecondairesVaccins,#Gardasil,#Graves,,,,,,,,,,,,,,,,,,,,,,1.631059803148632e+18,https://nitter.net/dangergardasil/status/1630963454436597763?s=20,,,,False,a1d353a4,fr,1
191,485,Fri Dec 23 01:14:00 +00:00 2022,"#Gardasil Reveillez-vous enfin !!! C'est pour vos enfants, merde !!! #Papillomavirus",10,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,#Gardasil,#Papillomavirus,,,,,,,,,,,,,,,,,,,,,,,1.60609599058228e+18,,,,,False,4e5d74e6,fr,18
192,486,Sat Mar 11 10:03:00 +00:00 2023,"#BrigitteMilhau ainsi que  #MartinBlachier complotistes venir au secours díEMacron prÙner le pseudo vaccin #GARDASIL et disent peu díeffets indÈsirables ? Ou sont les essaies cliniques , contenue des fioles ,#brevet , GARDASIL ‡ dÈj‡ tuer et blessÈs díinnombrables #victimes ?",73,,,,,,,,,,,,,,,,,0,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,#BrigitteMilhau,#MartinBlachier,#GARDASIL,#victimes,,,,,,,,,,,,,,,,,,,,,1.6344951954284052e+18,,,,,True,abd0d0bf,fr,146
193,487,Mon Feb 27 21:43:00 +00:00 2023,"Abomination programmÈe demain ‡ #Jarnac en prÈsence du #Macron poudrÈ de service! """"#SauverLesEnfants #Gardasil #ARNm #Macron #FranceOccupÈe #Macronistan #PÈdoland #GÈnocide",0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,#Jarnac,#Macron,#SauverLesEnfants,#Gardasil,#ARNm,#Macron,#FranceOccupÈe,#Macronistan,#PÈdoland,#GÈnocide,,,,,,,,,,,,,,,1.6303226944272302e+18,,,,,False,b14e1ad0,fr,1
194,488,Fri Mar 03 22:06:00 +00:00 2023,"Le  #Gardasil coute 115,84Ä""10 fois le prix d un vaccin hÈpatite B ou anti grippal9 fois un DTP ou Coqueluche 4 fois un BCGPour vax les 6M de 15/24ans cela reprÈsenterait un co˚t de 700M pour les finances publique hors acte de vaccination.""Pour quel bÈnÈfice ?",77,,,,,,,,,,,,,,,,,0,4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,,1.6317780522239754e+18,,,,,False,30d7f167,fr,122
195,491,Wed Dec 21 18:37:00 +00:00 2022,"#France #Paris #Gardasil #HPV #Merck ""Pour avoir un avis sur la #Vaccination contre le cancer du col de l'utÈrus ce n'est pas ‡ #Macron qu'il faut Ècouter mais ‡ la spÈcialiste Diane Harper.""??Si #Macron l'oblige pour les enfants c'est tentative de meurtre avec prÈmÈditation??",249,,,,,,,,,,,,,,,,,0,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227,#France,#Paris,#Gardasil,#HPV,#Merck,#Vaccination,#Macron,#Macron,,,,,,,,,,,,,,,,,1.605633590779314e+18,,,,,True,27e2db75,fr,488
196,494,Sat Jan 14 12:31:00 +00:00 2023,"J'adore les petits #rappels de vÈritÈs !""Histoire de compenser les #fakes des #merdias corrompus !??????Un exemple supplÈmentaire ????????????francesoir.fr/opinions-tribuÖ""#AFP ment effrontÈment sur le #Gardasil??",0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#rappels,#fakes,#merdias,#AFP,#Gardasil??,,,,,,,,,,,,,,,,,,,,1.6142387456407142e+18,https://www.francesoir.fr/opinions-tribunes/gardasil-10-mensonges-dans-un-seul-article-d-afp-factuel,,,,False,17aeea4b,fr,0
197,495,Mon Feb 27 21:39:00 +00:00 2023,#Jarnac #macron #MACRONleTRAITRE #MacronDestitution #Papillomavirus #gardasil,0,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Jarnac,#macron,#MACRONleTRAITRE,#MacronDestitution,#Papillomavirus,#gardasil,,,,,,,,,,,,,,,,,,,1.6303216698342564e+18,,,,,False,14cf8e41,fr,1
198,496,Sat Mar 11 09:19:00 +00:00 2023,Le Macaron est un criminel coupable du pire crime: celui d'affecter volontairement la santÈ des enfants #Gardasil #effetssecondaires,15,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,#Gardasil,#effetssecondaires,,,,,,,,,,,,,,,,,,,,,,,1.6344840531171164e+18,,,,,False,af9119e0,fr,24
199,498,Fri Mar 03 21:53:00 +00:00 2023,"#Gardasil""Le cancer en ???? cíest:35000 DC liÈs au tabac 40000 a la mal bouffe 28000 ‡ l alcool 10000 liÈ ‡ la pollution Ö. 1000 au HPVElle est o˘ la prioritÈ de santÈ publique ?""La santÈ publique cíest pas díenrichir les labo.",256,,,,,,,,,,,,,,,,,0,3,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,,1.6317749285622702e+18,,,,,False,30d7f167,fr,392
200,499,Wed Mar 01 22:30:00 +00:00 2023,"ImbÈcile si au lieu de rÈpÈter les conneries de votre patron  #macron  vous apprendriez qu il existe des traitements contre les 200 sortes de #HPV et que le #gardasil n est efficace que sur 9 sortes et ces traitements guÈrissent de la maladie """"Retournez vous coucher",0,,,,,,,,,,,,,,,,,0,0,0,f96e38df,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#macron,#HPV,#gardasil,,,,,,,,,,,,,,,,,,,,,,1.6310592840699617e+18,,,,,False,7f2aee42,fr,0
201,507,Fri Mar 03 21:51:00 +00:00 2023,"Je ne suis pas trËs douÈ pour les supports visuels mais n'hÈsitez pas aussi pour l'aluminium prÈsent dans plusieurs vaccins. Il faut un moratoire, puis une loi interdisant l'usage de l'aluminium dans les vaccins??""cc: @chris_perronne @v_joron @f_philippot ""#Gardasil #aluminium??",3,75649b87,c725e1b8,380239dd,,,,,,,,,,,,,,0,0,0,a7587ab3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Gardasil,#aluminium??,,,,,,,,,,,,,,,,,,,,,,,1.6317743084386179e+18,,,,,False,d0aa7d83,fr,3
202,510,Wed Dec 21 11:41:00 +00:00 2022,"Ne vaccinez ni filles, ni garÁons par #Gardasil : un vaccin dangereux et inefficace contre le cancer #papillomavirus (Dr GÈrard DelÈpine, FranceSoir)""""francesoir.fr/opinions-tribuÖ",0,,,,,,,,,,,,,,,,,0,8,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,652,#Gardasil,#papillomavirus,,,,,,,,,,,,,,,,,,,,,,,1.605528954718167e+18,https://www.francesoir.fr/opinions-tribunes/ne-vaccinez-ni-filles-ni-garcons-par-gardasil-un-vaccin-dangereux-et-inefficace,,,,True,7926d0b2,fr,694
203,514,Mon Feb 27 20:04:00 +00:00 2023,"#Gardasil""#TÈmoignage#effetssecondaires  ""@AssociationPEC",2,a7587ab3,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,#Gardasil,#TÈmoignage,#effetssecondaires,,,,,,,,,,,,,,,,,,,,,,1.6302978365195835e+18,,,,,False,7086e2aa,fr,7
204,518,Sat Jan 14 00:00:00 +00:00 2023,#Gardasil : 10 #mensonges dans un seul #article de l'#AFP Factuel | #FranceSoir francesoir.fr/opinions-tribuÖ,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Gardasil,#mensonges,#article,#FranceSoir,,,,,,,,,,,,,,,,,,,,,1.6140497018205143e+18,https://www.francesoir.fr/opinions-tribunes/gardasil-10-mensonges-dans-un-seul-article-d-afp-factuel#.Y8HwXjybmVo.twitter,,,,False,2cf354e6,fr,0
205,521,Sat Mar 11 08:04:00 +00:00 2023,"uni, le peuple est invincible !†""#unilepeupleestinvinsible #antivax #antipass  #EffetsSecondairesvaccins19 #genocidehumain#genocidevaccins #MacronNousPrendPourDesCons #Macrondemission #MacronDEGAGE #antimondialistes #antigardasil""#gardasil",0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#unilepeupleestinvinsible,#antivax,#antipass,#EffetsSecondairesvaccins19,#genocidehumain,#genocidevaccins,#MacronNousPrendPourDesCons,#Macrondemission,#MacronDEGAGE,#antimondialistes,#antigardasil,#gardasil,,,,,,,,,,,,,1.6344653150094868e+18,,,,,False,388434bd,fr,0
206,525,Sat Feb 25 16:43:00 +00:00 2023,"?? Les chiffres prouvent que la vaccination anti HPV augmente le risque de cancer du col de l'utÈrus""@EmmanuelMacron @FrcsBraun @PapNdiaye @MartineWonner @DIVIZIO1 @alainhoupertQui assumera les risques ?""#ProtegeonsNosEnfants #Gardasil",133,e9406fca,252b0256,61dce985,303a46bd,c2d3ecfd,,,,,,,,,,,,0,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,#ProtegeonsNosEnfants,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,1.62952239377639e+18,,,,,False,a7587ab3,fr,259
207,526,Tue Mar 07 14:14:00 +00:00 2023,#Vaccin #Gardasil : neuf jeunes femmes portent #plainte contre X francetvinfo.fr/societe/vaccÖ,6,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,#Vaccin,#Gardasil,#plainte,,,,,,,,,,,,,,,,,,,,,,1.6331088731658977e+18,https://www.francetvinfo.fr/societe/vaccin-gardasil-neuf-jeunes-femmes-portent-plainte-contre-x_485274.html,,,,False,a4a7137d,fr,10
208,527,Wed Mar 01 22:22:00 +00:00 2023,?? #Gardasil #MacronLaHonte Le monde est vraiment tout petit !! ?????????? ????,0,,,,,,,,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Gardasil,#MacronLaHonte,,,,,,,,,,,,,,,,,,,,,,,1.6310573333368092e+18,,,,,False,91e315c2,fr,1
209,530,Sun Mar 05 17:49:00 +00:00 2023,"Un marchÈ se ferme, donc il faut en ouvrir un autre...""Il sera difficile de soutenir l'irresponsabilitÈ du fabricant, car il connaÓt les risques.#Gardasil ""#Papillomavirus",11,,,,,,,,,,,,,,,,,0,0,0,4e5f7230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,#Gardasil,#Papillomavirus,,,,,,,,,,,,,,,,,,,,,,,1.6324382385256776e+18,,,,,False,e8fcaffb,fr,13
210,536,Tue Mar 07 13:14:00 +00:00 2023,Le journal trËs #complotiste Sciences et Avenir sur le #Gardasil,1,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#complotiste,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,1.633093880005423e+18,,,,,False,d52696e9,fr,1
211,537,Fri Mar 03 20:17:00 +00:00 2023,"#Gardasil ""RÈsumons :- le vaccin obtient son AMM en 2006 (France).- nous sommes en 2023- il est communÈment admis qu'il faut entre 25 et 30 ans pour qu'une lÈsion prÈcancereuse (dysplasie) Èvolue vers un cancer... ""Comment ont ils ÈvaluÈ l'efficacitÈ ?",0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,,1.6317506934543155e+18,,,,,False,68c11c35,fr,0
212,541,Wed Mar 01 22:21:00 +00:00 2023,"Les mensonges de la macronie. Ils n'arrÍte jamais de vous empoisonner la vie... A fuir comme la peste !!!""La vÈritÈ est l‡ ????Question posÈe par un Èlu ‡ l'assemblÈe nationale ????""#Gardasil #papillomavirus",6,,,,,,,,,,,,,,,,,0,0,0,f96e38df,e9406fca,8abb0569,252b0256,91da2109,aa5612ed,0b7ee1ed,f8247c4e,be9882b9,cb1a80c2,631d1914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,#Gardasil,#papillomavirus,,,,,,,,,,,,,,,,,,,,,,,1.6310571848333025e+18,,,,,False,008b0a2f,fr,11
213,547,Tue Mar 07 10:52:00 +00:00 2023,#Gardasil ?? le nouveau combat de #Macron,4,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,#Gardasil,#Macron,,,,,,,,,,,,,,,,,,,,,,,1.633058032492982e+18,,,,,False,12ba55ec,fr,9
214,549,Thu Jul 13 18:10:00 +00:00 2023,Danger pour les ados ‡ la rentrÈe 2023! Le gouvernement pousse ‡ la vaccination contre le #papillomavirus (#Gardasil) vaccin dangereux et inefficace qui favorise de nouveaux virus | LE BLOG DE PATRICE GIBERTIE (pgibertie.com),0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#papillomavirus,,,,,,,,,,,,,,,,,,,,,,,,1.6795539074024407e+18,http://pgibertie.com,,,,False,70573438,fr,0
215,550,Wed Mar 01 22:20:00 +00:00 2023,"On refera bien un petit coup de #vaccins pour toujours plus de pognon, non ?! #gardasil",0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#vaccins,#gardasil,,,,,,,,,,,,,,,,,,,,,,,1.631056927567274e+18,,,,,False,2c8aaaba,fr,0
216,557,Fri Nov 25 08:59:00 +00:00 2022,"#Gardasil Frayeur en Belgique : 18 ÈlËves pris en charge par des Èquipes mÈdicales suite ‡ des malaises aprËs vaccination contre le papillomavirus. ??"""" lelibrepenseur.org/frayeur-eÖ",1,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,,1.5960659847034348e+18,https://www.lelibrepenseur.org/frayeur-en-belgique-18-eleves-pris-en-charge-par-des-equipes-medicales-suite-a-des-malaises-apres-vaccination-contre-le-papillomavirus/,,,,False,814feb46,fr,1
217,563,Tue Nov 01 11:53:00 +00:00 2022,"??¿ VOIR ABSOLUMENT""#France #Paris  Par ce documentaire, #ARTE abandonne totalement le narratif de #BigPharma #Macron #Veran sur la #vaccinationLes extrÈmistes de la #vaccination vont devoir s'expliquer.#Covid_19 #Gardasil #papillomavirus #HPV ""piped.video/_Lnf1jlBJak",1,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,#France,#Paris,#ARTE,#BigPharma,#Macron,#Veran,#vaccination,#vaccination,#Covid_19,#Gardasil,#papillomavirus,#HPV,,,,,,,,,,,,,1.5874124584734963e+18,https://piped.video/_Lnf1jlBJak,,,,False,f2b8505f,fr,2
218,564,Mon Oct 24 18:32:00 +00:00 2022,"Une femme blessÈe par le vaccin #Gardasil raconte comment les #vaccins contre la #COVID19  ont blessÈ sa mËre et mis fin ‡ la vie de sa grand-mËre""""childrenshealthdefense.org/dÖ",1,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,#Gardasil,#vaccins,#COVID19,,,,,,,,,,,,,,,,,,,,,,1.5846139308315812e+18,https://childrenshealthdefense.org/defender/family-vaccine-injuries-gardasil-covid/?eType=EmailBlastContent&eId=93ce0f1c-e8f2-4d40-899d-1d6f3bd2f4b2,,,,False,c95a0fde,fr,2
219,577,Wed Nov 23 17:35:00 +00:00 2022,#gardasil #Vaccin #lobbying #laboratoirepharmaceutique,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#gardasil,#Vaccin,#lobbying,#laboratoirepharmaceutique,,,,,,,,,,,,,,,,,,,,,1.5954710920633876e+18,,,,,False,85d825ff,fr,0
220,579,Mon Nov 21 15:57:00 +00:00 2022,Vous connaissez l'histoire de Marie OcÈane  Bourguignon qui est atteinte de sclÈrose en plaques suite ‡ la vaccination au #Gardasil le mÈdecin voulait que je vaccine ma fille de 12 ans il peut toujours attendre ! france3-regions.francetvinfoÖ,8,,,,,,,,,,,,,,,,,0,0,1,8bd423fe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,,1.594721627345928e+18,https://france3-regions.francetvinfo.fr/nouvelle-aquitaine/landes/vaccin-gardasil-le-temoignage-de-marie-oceane-364823.html,,,,False,48185489,fr,11
